onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
7.9759	5.5	1	n/a	1	1	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.802	5.5	2	n/a	1	3	242	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.295	5.5	3	n/a	1	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.839	5.5	4	n/a	1	2	207	n/a	5	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.52	5.5	5	n/a	1	3	111	n/a	1	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
58.235	5.5	6	n/a	1	5	304	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.627	5.5	7	n/a	1	2	236	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.505	5.5	8	n/a	1	3	301	n/a	2	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.361	5.5	9	n/a	1	1	205	n/a	5	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.609	5.5	10	n/a	1	2	241	n/a	6	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.92	5.5	11	n/a	1	7	164	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.48	5.5	12	n/a	1	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
130.87	5.5	13	n/a	1	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
140.71	5.5	14	n/a	1	4	244	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
150.05	5.5	15	n/a	1	1	431	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
