onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0129	0.75	189	4.0036	2	3	4	162	0	0	1
9.2641	0.75	190	7.2596	2	3	6	242	0	0	1
13.275	0.75	191	11.27	2	3	2	302	0	0	1
17.287	0.75	192	15.283	2	3	6	244	0	0	1
20.297	0.75	193	18.292	2	3	4	177	0	0	1
23.306	0.75	194	21.301	2	3	6	241	0	0	1
26.314	0.75	195	24.306	2	3	3	233	0	0	1
29.339	0.75	196	27.328	2	3	1	112	1	0.44166	1
33.124	0.75	197	31.119	2	3	3	234	0	0	1
36.132	0.75	198	34.127	2	3	6	243	0	0	1
39.393	0.75	199	37.386	2	3	1	119	0	0	1
43.153	0.75	200	41.149	2	3	5	207	0	0	1
46.415	0.75	201	44.41	2	3	4	168	0	0	1
50.176	0.75	202	48.171	2	3	5	193	0	0	1
53.937	0.75	203	51.932	2	3	3	228	0	0	1
56.949	0.75	204	54.942	2	3	1	116	1	0.36847	1
59.983	0.75	205	57.979	2	3	5	209	0	0	1
63.51	0.75	206	61.502	2	3	2	304	1	0.42823	1
66.796	0.75	207	64.791	2	3	6	243	0	0	1
69.805	0.75	208	67.801	2	3	5	205	1	0.46903	1
72.843	0.75	209	70.836	2	3	2	307	0	0	1
76.601	0.75	210	74.596	2	3	3	226	0	0	1
80.359	0.75	211	78.354	2	3	4	184	0	0	1
84.365	0.75	212	82.358	2	3	1	114	0	0	1
88.369	0.75	213	86.363	2	3	3	228	0	0	1
91.373	0.75	214	89.368	2	3	6	245	0	0	1
95.134	0.75	215	93.127	2	3	2	305	0	0	1
98.906	0.75	216	96.9	2	3	3	226	0	0	1
102.41	0.75	217	100.41	2	3	6	242	0	0	1
106.17	0.75	218	104.16	2	3	2	308	0	0	1
109.17	0.75	219	107.17	2	3	3	236	0	0	1
113.19	0.75	220	111.18	2	3	1	107	1	0.48975	1
116.48	0.75	221	114.47	2	3	4	164	0	0	1
120.49	0.75	222	118.48	2	3	2	304	0	0	1
124.49	0.75	223	122.48	2	3	1	111	0	0	1
128	0.75	224	125.99	2	3	5	193	1	0.47421	1
131.29	0.75	225	129.28	2	3	3	233	0	0	1
135.06	0.75	226	133.05	2	3	1	112	0	0	1
138.07	0.75	227	136.06	2	3	4	177	0	0	1
141.08	0.75	228	139.07	2	3	1	114	0	0	1
144.83	0.75	229	142.83	2	3	2	302	0	0	1
148.59	0.75	230	146.59	2	3	4	184	0	0	1
152.61	0.75	231	150.6	2	3	2	301	0	0	1
155.61	0.75	232	153.6	2	3	5	207	1	0.52556	1
159.14	0.75	233	157.14	2	3	4	168	0	0	1
163.15	0.75	234	161.14	2	3	5	191	0	0	1
166.4	0.75	235	164.4	2	3	6	241	0	0	1
169.93	0.75	236	167.92	2	3	5	205	0	0	1
207.02	0.75	237	205.02	2	3	3	236	0	0	1
210.78	0.75	238	208.77	2	3	4	177	1	0.62999	1
214.56	0.75	239	212.55	2	3	6	244	0	0	1
217.82	0.75	240	215.81	2	3	5	193	0	0	1
221.83	0.75	241	219.82	2	3	2	307	0	0	1
225.08	0.75	242	223.08	2	3	1	119	0	0	1
228.34	0.75	243	226.33	2	3	4	162	0	0	1
232.1	0.75	244	230.09	2	3	3	226	0	0	1
235.61	0.75	245	233.6	2	3	5	209	0	0	1
238.88	0.75	246	236.87	2	3	3	234	0	0	1
241.89	0.75	247	239.88	2	3	5	205	0	0	1
245.65	0.75	248	243.64	2	3	2	305	0	0	1
249.41	0.75	249	247.4	2	3	6	241	0	0	1
253.17	0.75	250	251.16	2	3	1	111	1	0.36365	1
256.45	0.75	251	254.45	2	3	3	228	0	0	1
259.71	0.75	252	257.71	2	3	6	242	0	0	1
262.73	0.75	253	260.72	2	3	4	164	0	0	1
266.74	0.75	254	264.73	2	3	2	301	0	0	1
270.49	0.75	255	268.49	2	3	5	191	0	0	1
273.52	0.75	256	271.51	2	3	1	116	1	0.50369	1
277.05	0.75	257	275.05	2	3	2	308	0	0	1
281.06	0.75	258	279.05	2	3	4	168	0	0	1
284.56	0.75	259	282.56	2	3	6	245	0	0	1
287.82	0.75	260	285.82	2	3	1	107	0	0	1
291.08	0.75	261	289.07	2	3	2	302	0	0	1
294.83	0.75	262	292.83	2	3	6	245	0	0	1
298.85	0.75	263	296.84	2	3	2	305	0	0	1
302.61	0.75	264	300.6	2	3	3	226	0	0	1
305.61	0.75	265	303.61	2	3	1	114	1	0.4772	1
309.17	0.75	266	307.16	2	3	5	209	1	0.57185	1
312.46	0.75	267	310.45	2	3	1	112	0	0	1
316.22	0.75	268	314.21	2	3	2	304	0	0	1
320.22	0.75	269	318.22	2	3	3	234	0	0	1
323.99	0.75	270	321.98	2	3	4	164	1	0.69852	1
328.02	0.75	271	326.02	2	3	1	119	0	0	1
331.28	0.75	272	329.28	2	3	6	241	0	0	1
334.54	0.75	273	332.54	2	3	1	116	0	0	1
337.55	0.75	274	335.55	2	3	6	243	0	0	1
340.56	0.75	275	338.55	2	3	3	236	0	0	1
344.34	0.75	276	342.33	2	3	6	244	0	0	1
347.59	0.75	277	345.59	2	3	4	184	0	0	1
351.6	0.75	278	349.6	2	3	5	191	0	0	1
354.61	0.75	279	352.61	2	3	4	168	0	0	1
358.62	0.75	280	356.62	2	3	3	233	1	0.53557	1
362.66	0.75	281	360.65	2	3	4	162	0	0	1
366.42	0.75	282	364.42	2	3	5	207	0	0	1
