onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0131	0.75	95	4.0041	2	2	3	234	0	0	1
9.7801	0.75	96	7.7742	2	2	5	205	0	0	1
12.784	0.75	97	10.779	2	2	6	245	0	0	1
16.546	0.75	98	14.539	2	2	2	307	0	0	1
20.301	0.75	99	18.296	2	2	6	243	0	0	1
23.811	0.75	100	21.804	2	2	4	164	0	0	1
27.315	0.75	101	25.31	2	2	5	209	0	0	1
31.077	0.75	102	29.07	2	2	2	308	0	0	1
35.086	0.75	103	33.081	2	2	4	184	1	0.41519	1
38.373	0.75	104	36.367	2	2	2	304	0	0	1
41.38	0.75	105	39.376	2	2	6	241	1	0.38995	1
44.427	0.75	106	42.419	2	2	2	305	1	0.55014	1
47.714	0.75	107	45.709	2	2	5	207	0	0	1
50.722	0.75	108	48.717	2	2	3	236	0	0	1
53.979	0.75	109	51.975	2	2	4	162	0	0	1
57.74	0.75	110	55.735	2	2	3	226	0	0	1
61.751	0.75	111	59.746	2	2	5	191	0	0	1
64.757	0.75	112	62.753	2	2	4	177	0	0	1
68.769	0.75	113	66.762	2	2	1	119	0	0	1
72.524	0.75	114	70.519	2	2	6	244	0	0	1
75.533	0.75	115	73.526	2	2	1	114	0	0	1
79.556	0.75	116	77.549	2	2	2	301	1	0	0
82.56	0.75	117	80.553	2	2	3	233	0	0	1
85.569	0.75	118	83.563	2	2	1	107	0	0	1
89.581	0.75	119	87.574	2	2	2	304	0	0	1
93.089	0.75	120	91.084	2	2	5	209	0	0	1
96.852	0.75	121	94.844	2	2	2	305	0	0	1
100.36	0.75	122	98.351	2	2	1	116	0	0	1
104.11	0.75	123	102.11	2	2	3	233	0	0	1
107.12	0.75	124	105.11	2	2	5	205	1	0.34742	1
110.41	0.75	125	108.4	2	2	1	114	0	0	1
113.42	0.75	126	111.42	2	2	4	184	0	0	1
116.68	0.75	127	114.68	2	2	5	207	0	0	1
119.69	0.75	128	117.68	2	2	6	244	0	0	1
122.95	0.75	129	120.94	2	2	1	116	0	0	1
126.7	0.75	130	124.7	2	2	6	243	0	0	1
129.96	0.75	131	127.96	2	2	3	236	0	0	1
133.72	0.75	132	131.72	2	2	1	111	0	0	1
137.73	0.75	133	135.72	2	2	3	234	1	0.54446	1
140.77	0.75	134	138.76	2	2	4	168	0	0	1
143.78	0.75	135	141.77	2	2	2	302	0	0	1
147.55	0.75	136	145.54	2	2	4	162	0	0	1
151.31	0.75	137	149.3	2	2	6	242	0	0	1
155.31	0.75	138	153.31	2	2	5	193	0	0	1
159.33	0.75	139	157.32	2	2	3	228	1	0.46731	1
162.86	0.75	140	160.86	2	2	4	177	0	0	1
166.87	0.75	141	164.87	2	2	6	245	0	0	1
170.88	0.75	142	168.87	2	2	1	112	0	0	1
206.96	0.75	143	204.95	2	2	6	243	0	0	1
209.96	0.75	144	207.95	2	2	2	308	1	0.6238	1
213.75	0.75	145	211.74	2	2	1	107	0	0	1
217.78	0.75	146	215.77	2	2	2	307	0	0	1
221.53	0.75	147	219.53	2	2	5	205	0	0	1
225.29	0.75	148	223.29	2	2	3	226	0	0	1
228.55	0.75	149	226.54	2	2	4	168	1	0.58256	1
232.33	0.75	150	230.33	2	2	1	111	0	0	1
236.34	0.75	151	234.33	2	2	3	233	0	0	1
239.35	0.75	152	237.34	2	2	2	301	0	0	1
243.1	0.75	153	241.1	2	2	6	242	0	0	1
246.36	0.75	154	244.36	2	2	5	191	0	0	1
249.37	0.75	155	247.37	2	2	4	177	0	0	1
253.14	0.75	156	251.14	2	2	5	207	0	0	1
256.15	0.75	157	254.14	2	2	1	119	0	0	1
259.41	0.75	158	257.4	2	2	4	164	0	0	1
262.91	0.75	159	260.91	2	2	2	307	1	0	0
266.67	0.75	160	264.67	2	2	3	228	0	0	1
269.93	0.75	161	267.93	2	2	6	244	0	0	1
273.69	0.75	162	271.68	2	2	3	234	0	0	1
277.7	0.75	163	275.69	2	2	4	184	0	0	1
280.96	0.75	164	278.95	2	2	1	112	0	0	1
284.96	0.75	165	282.96	2	2	5	193	0	0	1
288.23	0.75	166	286.23	2	2	6	241	1	0.35723	1
292.02	0.75	167	290.01	2	2	2	302	0	0	1
296.03	0.75	168	294.02	2	2	5	209	0	0	1
299.29	0.75	169	297.28	2	2	3	233	0	0	1
303.04	0.75	170	301.04	2	2	1	114	1	0	0
308.07	0.75	171	306.05	2	2	2	304	0	0	1
312.06	0.75	172	310.06	2	2	5	191	0	0	1
315.82	0.75	173	313.82	2	2	6	243	0	0	1
319.58	0.75	174	317.58	2	2	3	226	0	0	1
322.84	0.75	175	320.84	2	2	5	205	0	0	1
326.62	0.75	176	324.61	2	2	4	164	0	0	1
330.62	0.75	177	328.62	2	2	2	308	0	0	1
334.13	0.75	178	332.13	2	2	6	242	0	0	1
337.89	0.75	179	335.89	2	2	3	236	0	0	1
341.9	0.75	180	339.9	2	2	2	305	1	0.477	1
345.19	0.75	181	343.18	2	2	3	228	0	0	1
348.2	0.75	182	346.19	2	2	4	168	0	0	1
351.46	0.75	183	349.45	2	2	1	119	1	0.49435	1
354.74	0.75	184	352.74	2	2	6	245	1	0.566	1
358.03	0.75	185	356.02	2	2	4	162	0	0	1
361.05	0.75	186	359.04	2	2	5	193	0	0	1
364.55	0.75	187	362.55	2	2	6	241	0	0	1
368.31	0.75	188	366.3	2	2	1	116	0	0	1
