onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
6.625	5.5	173	n/a	5	1	234	n/a	3	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.287	5.5	174	n/a	5	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.956	5.5	175	n/a	5	8	119	n/a	1	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.017	5.5	176	n/a	5	1	308	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.797	5.5	177	n/a	5	7	164	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.866	5.5	178	n/a	5	3	301	n/a	2	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
58.133	5.5	179	n/a	5	1	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.164	5.5	180	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
75.773	5.5	181	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
84.695	5.5	182	n/a	5	1	234	n/a	3	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
95.673	5.5	183	n/a	5	2	116	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.63	5.5	184	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
112.15	5.5	185	n/a	5	6	464	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.11	5.5	186	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
129.07	5.5	187	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
137.42	5.5	188	n/a	5	5	304	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.95	5.5	189	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
153.81	5.5	190	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.24	5.5	191	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.25	5.5	192	n/a	5	4	193	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
213.52	5.5	193	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
