onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0117	0.75	1	4.0034	2	1	5	191	0	0	1
9.5193	0.75	2	7.5112	2	1	1	111	0	0	1
13.276	0.75	3	11.271	2	1	6	244	0	0	1
17.289	0.75	4	15.281	2	1	1	112	0	0	1
21.042	0.75	5	19.038	2	1	6	241	0	0	1
24.315	0.75	6	22.306	2	1	2	301	0	0	1
27.568	0.75	7	25.563	2	1	5	193	1	0.37577	1
31.105	0.75	8	29.099	2	1	6	242	0	0	1
34.111	0.75	9	32.107	2	1	4	168	0	0	1
37.121	0.75	10	35.113	2	1	2	304	1	0.49445	1
40.903	0.75	11	38.898	2	1	3	234	0	0	1
44.664	0.75	12	42.657	2	1	4	164	0	0	1
48.421	0.75	13	46.416	2	1	5	205	0	0	1
52.428	0.75	14	50.423	2	1	4	162	0	0	1
56.188	0.75	15	54.181	2	1	1	114	0	0	1
59.206	0.75	16	57.2	2	1	3	226	0	0	1
62.967	0.75	17	60.962	2	1	5	207	0	0	1
65.975	0.75	18	63.968	2	1	3	233	1	0.63485	1
69.513	0.75	19	67.506	2	1	1	107	0	0	1
73.272	0.75	20	71.267	2	1	3	228	0	0	1
77.032	0.75	21	75.025	2	1	2	304	0	0	1
80.038	0.75	22	78.033	2	1	4	177	0	0	1
84.049	0.75	23	82.041	2	1	2	305	0	0	1
88.052	0.75	24	86.047	2	1	6	243	0	0	1
91.309	0.75	25	89.304	2	1	5	205	0	0	1
94.328	0.75	26	92.323	2	1	3	228	0	0	1
98.337	0.75	27	96.333	2	1	4	184	0	0	1
101.59	0.75	28	99.59	2	1	3	236	0	0	1
104.85	0.75	29	102.85	2	1	6	243	1	0.43652	1
108.64	0.75	30	106.63	2	1	5	207	1	0.42632	1
111.68	0.75	31	109.67	2	1	1	111	0	0	1
114.68	0.75	32	112.68	2	1	6	245	0	0	1
118.44	0.75	33	116.44	2	1	2	301	0	0	1
122.45	0.75	34	120.44	2	1	5	209	0	0	1
125.46	0.75	35	123.45	2	1	6	242	0	0	1
128.73	0.75	36	126.72	2	1	4	168	1	0.37846	1
132.26	0.75	37	130.26	2	1	2	308	0	0	1
135.77	0.75	38	133.77	2	1	6	241	0	0	1
139.03	0.75	39	137.02	2	1	5	191	0	0	1
142.29	0.75	40	140.29	2	1	4	162	0	0	1
146.3	0.75	41	144.29	2	1	1	119	0	0	1
150.31	0.75	42	148.3	2	1	4	164	0	0	1
153.56	0.75	43	151.55	2	1	2	307	0	0	1
156.57	0.75	44	154.56	2	1	3	233	0	0	1
160.33	0.75	45	158.33	2	1	1	107	0	0	1
163.35	0.75	46	161.34	2	1	2	302	0	0	1
167.36	0.75	47	165.35	2	1	1	116	0	0	1
170.36	0.75	48	168.36	2	1	3	234	1	0.33808	1
207.21	0.75	49	205.19	2	1	4	164	0	0	1
211.2	0.75	50	209.2	2	1	6	244	0	0	1
215.21	0.75	51	213.21	2	1	3	226	0	0	1
218.97	0.75	52	216.97	2	1	5	207	0	0	1
221.98	0.75	53	219.98	2	1	1	112	0	0	1
225.74	0.75	54	223.73	2	1	3	226	0	0	1
228.75	0.75	55	226.74	2	1	1	116	0	0	1
232.01	0.75	56	230.01	2	1	4	162	0	0	1
235.77	0.75	57	233.77	2	1	5	191	0	0	1
239.03	0.75	58	237.03	2	1	4	177	0	0	1
242.04	0.75	59	240.04	2	1	5	193	0	0	1
246.05	0.75	60	244.04	2	1	4	184	0	0	1
249.56	0.75	61	247.55	2	1	5	209	1	0.60297	1
252.6	0.75	62	250.59	2	1	2	307	1	0.52567	1
256.13	0.75	63	254.13	2	1	3	228	0	0	1
259.39	0.75	64	257.38	2	1	2	305	0	0	1
262.4	0.75	65	260.39	2	1	1	114	0	0	1
266.17	0.75	66	264.16	2	1	2	304	0	0	1
269.42	0.75	67	267.42	2	1	3	236	1	0.55589	1
273.46	0.75	68	271.45	2	1	2	308	0	0	1
276.46	0.75	69	274.46	2	1	6	241	0	0	1
280.22	0.75	70	278.22	2	1	1	112	0	0	1
283.98	0.75	71	281.98	2	1	6	245	0	0	1
287.24	0.75	72	285.24	2	1	1	119	0	0	1
291	0.75	73	288.99	2	1	5	209	0	0	1
294.26	0.75	74	292.25	2	1	6	242	1	0.44149	1
297.8	0.75	75	295.79	2	1	2	305	0	0	1
301.32	0.75	76	299.31	2	1	1	114	0	0	1
304.32	0.75	77	302.32	2	1	5	193	0	0	1
307.58	0.75	78	305.57	2	1	3	233	1	0.42559	1
311.62	0.75	79	309.61	2	1	5	191	0	0	1
315.37	0.75	80	313.37	2	1	2	301	0	0	1
319.38	0.75	81	317.37	2	1	4	177	0	0	1
323.14	0.75	82	321.13	2	1	2	302	0	0	1
326.9	0.75	83	324.89	2	1	6	245	0	0	1
330.9	0.75	84	328.9	2	1	3	234	0	0	1
334.41	0.75	85	332.41	2	1	1	107	0	0	1
338.18	0.75	86	336.18	2	1	2	302	1	0.48204	1
341.22	0.75	87	339.21	2	1	5	205	0	0	1
344.98	0.75	88	342.97	2	1	6	244	0	0	1
348.73	0.75	89	346.73	2	1	4	184	1	0.81406	1
351.99	0.75	90	349.99	2	1	6	243	0	0	1
355.75	0.75	91	353.74	2	1	1	111	0	0	1
359	0.75	92	357	2	1	4	162	0	0	1
362.26	0.75	93	360.26	2	1	3	236	0	0	1
366.27	0.75	94	364.27	2	1	4	168	0	0	1
