onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0141	0.75	95	4.0042	2	2	3	234	0	0	1
9.7804	0.75	96	7.7743	2	2	5	205	0	0	1
12.785	0.75	97	10.78	2	2	6	245	0	0	1
16.549	0.75	98	14.541	2	2	2	307	0	0	1
20.303	0.75	99	18.298	2	2	6	243	0	0	1
23.815	0.75	100	21.808	2	2	4	164	0	0	1
27.318	0.75	101	25.313	2	2	5	209	0	0	1
31.08	0.75	102	29.072	2	2	2	308	0	0	1
35.086	0.75	103	33.081	2	2	4	184	1	0.44149	1
38.374	0.75	104	36.367	2	2	2	304	0	0	1
41.377	0.75	105	39.372	2	2	6	241	1	0.49438	1
44.427	0.75	106	42.419	2	2	2	305	1	0.46188	1
47.709	0.75	107	45.704	2	2	5	207	0	0	1
50.715	0.75	108	48.71	2	2	3	236	0	0	1
53.975	0.75	109	51.97	2	2	4	162	0	0	1
57.736	0.75	110	55.731	2	2	3	226	0	0	1
61.748	0.75	111	59.742	2	2	5	191	0	0	1
64.755	0.75	112	62.751	2	2	4	177	0	0	1
68.769	0.75	113	66.761	2	2	1	119	0	0	1
72.526	0.75	114	70.521	2	2	6	244	0	0	1
75.537	0.75	115	73.53	2	2	1	114	0	0	1
79.562	0.75	116	77.553	2	2	2	301	1	0.4687	1
82.595	0.75	117	80.588	2	2	3	233	0	0	1
85.601	0.75	118	83.595	2	2	1	107	0	0	1
89.613	0.75	119	87.606	2	2	2	304	0	0	1
93.118	0.75	120	91.113	2	2	5	209	0	0	1
96.881	0.75	121	94.874	2	2	2	305	0	0	1
100.39	0.75	122	98.384	2	2	1	116	0	0	1
104.15	0.75	123	102.14	2	2	3	233	0	0	1
107.15	0.75	124	105.15	2	2	5	205	1	0.41964	1
110.44	0.75	125	108.44	2	2	1	114	0	0	1
113.46	0.75	126	111.45	2	2	4	184	0	0	1
116.71	0.75	127	114.71	2	2	5	207	0	0	1
119.72	0.75	128	117.72	2	2	6	244	0	0	1
122.98	0.75	129	120.98	2	2	1	116	0	0	1
126.74	0.75	130	124.73	2	2	6	243	0	0	1
130	0.75	131	127.99	2	2	3	236	0	0	1
133.76	0.75	132	131.75	2	2	1	111	0	0	1
137.76	0.75	133	135.76	2	2	3	234	1	0.46968	1
140.8	0.75	134	138.79	2	2	4	168	0	0	1
143.8	0.75	135	141.8	2	2	2	302	0	0	1
147.57	0.75	136	145.57	2	2	4	162	0	0	1
151.33	0.75	137	149.33	2	2	6	242	0	0	1
155.35	0.75	138	153.34	2	2	5	193	0	0	1
159.36	0.75	139	157.35	2	2	3	228	1	0.46233	1
162.89	0.75	140	160.88	2	2	4	177	0	0	1
166.9	0.75	141	164.89	2	2	6	245	0	0	1
170.91	0.75	142	168.9	2	2	1	112	0	0	1
207.07	0.75	143	205.06	2	2	6	243	0	0	1
210.08	0.75	144	208.07	2	2	2	308	1	0.61839	1
213.87	0.75	145	211.86	2	2	1	107	0	0	1
217.89	0.75	146	215.88	2	2	2	307	0	0	1
221.65	0.75	147	219.64	2	2	5	205	0	0	1
225.41	0.75	148	223.4	2	2	3	226	0	0	1
228.67	0.75	149	226.66	2	2	4	168	1	0.52107	1
232.46	0.75	150	230.45	2	2	1	111	0	0	1
236.47	0.75	151	234.46	2	2	3	233	0	0	1
239.47	0.75	152	237.46	2	2	2	301	0	0	1
243.23	0.75	153	241.23	2	2	6	242	0	0	1
246.49	0.75	154	244.49	2	2	5	191	0	0	1
249.5	0.75	155	247.49	2	2	4	177	0	0	1
253.27	0.75	156	251.27	2	2	5	207	0	0	1
256.28	0.75	157	254.28	2	2	1	119	0	0	1
259.54	0.75	158	257.53	2	2	4	164	0	0	1
263.05	0.75	159	261.04	2	2	2	307	1	1.0669	1
266.8	0.75	160	264.8	2	2	3	228	0	0	1
270.06	0.75	161	268.05	2	2	6	244	0	0	1
273.82	0.75	162	271.82	2	2	3	234	0	0	1
277.83	0.75	163	275.83	2	2	4	184	0	0	1
281.09	0.75	164	279.09	2	2	1	112	0	0	1
285.1	0.75	165	283.09	2	2	5	193	0	0	1
288.37	0.75	166	286.37	2	2	6	241	1	0.38448	1
292.16	0.75	167	290.15	2	2	2	302	0	0	1
296.16	0.75	168	294.16	2	2	5	209	0	0	1
299.42	0.75	169	297.41	2	2	3	233	0	0	1
303.18	0.75	170	301.18	2	2	1	114	1	0.47368	1
306.22	0.75	171	304.21	2	2	2	304	0	0	1
310.23	0.75	172	308.23	2	2	5	191	0	0	1
313.99	0.75	173	311.98	2	2	6	243	0	0	1
317.75	0.75	174	315.74	2	2	3	226	0	0	1
321.01	0.75	175	319	2	2	5	205	0	0	1
324.78	0.75	176	322.78	2	2	4	164	0	0	1
328.79	0.75	177	326.78	2	2	2	308	0	0	1
332.3	0.75	178	330.29	2	2	6	242	0	0	1
336.06	0.75	179	334.05	2	2	3	236	0	0	1
340.07	0.75	180	338.06	2	2	2	305	1	0.52427	1
343.36	0.75	181	341.35	2	2	3	228	0	0	1
346.36	0.75	182	344.36	2	2	4	168	0	0	1
349.62	0.75	183	347.62	2	2	1	119	1	0.47327	1
352.91	0.75	184	350.9	2	2	6	245	1	0.46686	1
356.19	0.75	185	354.19	2	2	4	162	0	0	1
359.22	0.75	186	357.21	2	2	5	193	0	0	1
362.73	0.75	187	360.72	2	2	6	241	0	0	1
366.49	0.75	188	364.48	2	2	1	116	0	0	1
