onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0138	0.75	189	4.0039	2	3	4	162	0	0	1
9.2675	0.75	190	7.2621	2	3	6	242	0	0	1
13.281	0.75	191	11.275	2	3	2	302	0	0	1
17.291	0.75	192	15.286	2	3	6	244	0	0	1
20.298	0.75	193	18.293	2	3	4	177	0	0	1
23.306	0.75	194	21.301	2	3	6	241	0	0	1
26.315	0.75	195	24.307	2	3	3	233	0	0	1
29.335	0.75	196	27.327	2	3	1	112	1	0.37322	1
33.118	0.75	197	31.113	2	3	3	234	0	0	1
36.124	0.75	198	34.119	2	3	6	243	0	0	1
39.384	0.75	199	37.378	2	3	1	119	0	0	1
43.138	0.75	200	41.134	2	3	5	207	0	0	1
46.397	0.75	201	44.392	2	3	4	168	0	0	1
50.158	0.75	202	48.153	2	3	5	193	0	0	1
53.914	0.75	203	51.91	2	3	3	228	0	0	1
56.924	0.75	204	54.917	2	3	1	116	1	0.36212	1
59.958	0.75	205	57.954	2	3	5	209	0	0	1
63.482	0.75	206	61.475	2	3	2	304	1	0.57206	1
66.769	0.75	207	64.764	2	3	6	243	0	0	1
69.776	0.75	208	67.771	2	3	5	205	1	0.36378	1
72.81	0.75	209	70.804	2	3	2	307	0	0.55129	0
76.596	0.75	210	74.592	2	3	3	226	0	0	1
80.356	0.75	211	78.352	2	3	4	184	0	0	1
84.368	0.75	212	82.361	2	3	1	114	0	0	1
88.373	0.75	213	86.368	2	3	3	228	0	0	1
91.382	0.75	214	89.376	2	3	6	245	0	0	1
95.146	0.75	215	93.138	2	3	2	305	0	0	1
98.917	0.75	216	96.911	2	3	3	226	0	0	1
102.43	0.75	217	100.42	2	3	6	242	0	0	1
106.19	0.75	218	104.18	2	3	2	308	0	0	1
109.19	0.75	219	107.19	2	3	3	236	0	0	1
113.21	0.75	220	111.2	2	3	1	107	1	0.53448	1
116.49	0.75	221	114.49	2	3	4	164	0	0	1
120.5	0.75	222	118.49	2	3	2	304	0	0	1
124.51	0.75	223	122.5	2	3	1	111	0	0	1
128.01	0.75	224	126.01	2	3	5	193	1	0.54565	1
131.3	0.75	225	129.29	2	3	3	233	0	0	1
135.07	0.75	226	133.07	2	3	1	112	0	0	1
138.08	0.75	227	136.07	2	3	4	177	0	0	1
141.09	0.75	228	139.08	2	3	1	114	0	0	1
144.84	0.75	229	142.84	2	3	2	302	0	0	1
148.6	0.75	230	146.6	2	3	4	184	0	0	1
152.61	0.75	231	150.61	2	3	2	301	0	0	1
155.62	0.75	232	153.62	2	3	5	207	1	0.49934	1
159.16	0.75	233	157.15	2	3	4	168	0	0	1
163.17	0.75	234	161.16	2	3	5	191	0	0	1
166.42	0.75	235	164.42	2	3	6	241	0	0	1
169.95	0.75	236	167.94	2	3	5	205	0	0	1
206.62	0.75	237	204.61	2	3	3	236	0	0	1
210.37	0.75	238	208.37	2	3	4	177	1	0.45041	1
214.16	0.75	239	212.15	2	3	6	244	0	0	1
217.41	0.75	240	215.41	2	3	5	193	0	0	1
221.43	0.75	241	219.42	2	3	2	307	0	0	1
224.68	0.75	242	222.68	2	3	1	119	0	0	1
227.94	0.75	243	225.93	2	3	4	162	0	0	1
231.7	0.75	244	229.69	2	3	3	226	0	0	1
235.21	0.75	245	233.2	2	3	5	209	0	0	1
238.48	0.75	246	236.47	2	3	3	234	0	0	1
241.49	0.75	247	239.48	2	3	5	205	0	0	1
245.25	0.75	248	243.24	2	3	2	305	0	0	1
249.01	0.75	249	247	2	3	6	241	0	0	1
252.77	0.75	250	250.76	2	3	1	111	1	0.52466	1
256.05	0.75	251	254.05	2	3	3	228	0	0	1
259.31	0.75	252	257.31	2	3	6	242	0	0	1
262.32	0.75	253	260.31	2	3	4	164	0	0	1
266.33	0.75	254	264.32	2	3	2	301	0	0	1
270.08	0.75	255	268.08	2	3	5	191	0	0	1
273.11	0.75	256	271.1	2	3	1	116	1	0.5098	1
276.65	0.75	257	274.64	2	3	2	308	0	0	1
280.65	0.75	258	278.65	2	3	4	168	0	0	1
284.16	0.75	259	282.16	2	3	6	245	0	0	1
287.42	0.75	260	285.41	2	3	1	107	0	0	1
290.67	0.75	261	288.67	2	3	2	302	0	0	1
294.43	0.75	262	292.43	2	3	6	245	0	0	1
298.44	0.75	263	296.44	2	3	2	305	0	0	1
302.2	0.75	264	300.2	2	3	3	226	0	0	1
305.21	0.75	265	303.2	2	3	1	114	1	0.50018	1
308.76	0.75	266	306.75	2	3	5	209	1	0.87705	1
312.02	0.75	267	310.01	2	3	1	112	0	0	1
315.77	0.75	268	313.77	2	3	2	304	0	0	1
319.78	0.75	269	317.78	2	3	3	234	0	0	1
323.54	0.75	270	321.54	2	3	4	164	1	0.35797	1
327.58	0.75	271	325.58	2	3	1	119	0	0	1
330.84	0.75	272	328.84	2	3	6	241	0	0	1
334.1	0.75	273	332.09	2	3	1	116	0	0	1
337.1	0.75	274	335.1	2	3	6	243	0	0	1
340.11	0.75	275	338.1	2	3	3	236	0	0	1
343.88	0.75	276	341.88	2	3	6	244	0	0	1
347.14	0.75	277	345.14	2	3	4	184	0	0	1
351.15	0.75	278	349.14	2	3	5	191	0	0	1
354.16	0.75	279	352.15	2	3	4	168	0	0	1
358.17	0.75	280	356.16	2	3	3	233	1	0.59335	1
362.2	0.75	281	360.2	2	3	4	162	0	0	1
365.96	0.75	282	363.96	2	3	5	207	0	0	1
