onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0153	0.75	95	4.0042	2	2	3	234	0	0	1
9.787	0.75	96	7.7782	2	2	5	205	0	0	1
12.792	0.75	97	10.787	2	2	6	245	0	0	1
16.556	0.75	98	14.548	2	2	2	307	0	0	1
20.312	0.75	99	18.307	2	2	6	243	0	0	1
23.822	0.75	100	21.815	2	2	4	164	0	0	1
27.327	0.75	101	25.322	2	2	5	209	0	0	1
31.086	0.75	102	29.079	2	2	2	308	0	0	1
35.096	0.75	103	33.091	2	2	4	184	1	0.39552	1
38.385	0.75	104	36.378	2	2	2	304	0	0	1
41.393	0.75	105	39.387	2	2	6	241	1	0.46857	1
44.444	0.75	106	42.437	2	2	2	305	1	0.49879	1
47.73	0.75	107	45.726	2	2	5	207	0	0	1
50.74	0.75	108	48.735	2	2	3	236	0	0	1
53.997	0.75	109	51.993	2	2	4	162	0	0	1
57.759	0.75	110	55.754	2	2	3	226	0	0	1
61.768	0.75	111	59.764	2	2	5	191	0	0	1
64.78	0.75	112	62.775	2	2	4	177	0	0	1
68.793	0.75	113	66.786	2	2	1	119	0	0	1
72.548	0.75	114	70.544	2	2	6	244	0	0	1
75.557	0.75	115	73.55	2	2	1	114	0	0	1
79.579	0.75	116	77.571	2	2	2	301	1	0.54539	1
82.617	0.75	117	80.609	2	2	3	233	0	0	1
85.622	0.75	118	83.614	2	2	1	107	0	0	1
89.635	0.75	119	87.628	2	2	2	304	0	0	1
93.138	0.75	120	91.133	2	2	5	209	0	0	1
96.9	0.75	121	94.892	2	2	2	305	0	0	1
100.41	0.75	122	98.401	2	2	1	116	0	0	1
104.17	0.75	123	102.16	2	2	3	233	0	0	1
107.17	0.75	124	105.17	2	2	5	205	1	0.52948	1
110.46	0.75	125	108.45	2	2	1	114	0	0	1
113.48	0.75	126	111.47	2	2	4	184	0	0	1
116.74	0.75	127	114.73	2	2	5	207	0	0	1
119.74	0.75	128	117.74	2	2	6	244	0	0	1
123	0.75	129	121	2	2	1	116	0	0	1
126.76	0.75	130	124.76	2	2	6	243	0	0	1
130.02	0.75	131	128.02	2	2	3	236	0	0	1
133.78	0.75	132	131.78	2	2	1	111	0	0	1
137.79	0.75	133	135.78	2	2	3	234	1	0.39793	1
140.83	0.75	134	138.83	2	2	4	168	0	0	1
143.84	0.75	135	141.83	2	2	2	302	0	0	1
147.61	0.75	136	145.61	2	2	4	162	0	0	1
151.37	0.75	137	149.37	2	2	6	242	0	0	1
155.39	0.75	138	153.38	2	2	5	193	0	0	1
159.39	0.75	139	157.39	2	2	3	228	1	0.56279	1
162.93	0.75	140	160.93	2	2	4	177	0	0	1
166.94	0.75	141	164.93	2	2	6	245	0	0	1
170.95	0.75	142	168.94	2	2	1	112	0	0	1
206.73	0.75	143	204.72	2	2	6	243	0	0	1
209.73	0.75	144	207.73	2	2	2	308	1	0.86804	1
213.49	0.75	145	211.48	2	2	1	107	0	0	1
217.51	0.75	146	215.5	2	2	2	307	0	0	1
221.26	0.75	147	219.26	2	2	5	205	0	0	1
225.03	0.75	148	223.02	2	2	3	226	0	0	1
228.28	0.75	149	226.28	2	2	4	168	1	0.44178	1
232.07	0.75	150	230.06	2	2	1	111	0	0	1
236.07	0.75	151	234.07	2	2	3	233	0	0	1
239.08	0.75	152	237.07	2	2	2	301	0	0	1
242.84	0.75	153	240.83	2	2	6	242	0	0	1
246.1	0.75	154	244.09	2	2	5	191	0	0	1
249.11	0.75	155	247.1	2	2	4	177	0	0	1
252.88	0.75	156	250.87	2	2	5	207	0	0	1
255.89	0.75	157	253.88	2	2	1	119	0	0	1
259.15	0.75	158	257.14	2	2	4	164	0	0	1
262.65	0.75	159	260.65	2	2	2	307	1	0.76848	1
266.41	0.75	160	264.4	2	2	3	228	0	0	1
269.66	0.75	161	267.66	2	2	6	244	0	0	1
273.42	0.75	162	271.42	2	2	3	234	0	0	1
277.44	0.75	163	275.43	2	2	4	184	0	0	1
280.7	0.75	164	278.69	2	2	1	112	0	0	1
284.7	0.75	165	282.69	2	2	5	193	0	0.48426	0
288	0.75	166	285.99	2	2	6	241	1	0.73791	1
291.76	0.75	167	289.75	2	2	2	302	0	0	1
295.76	0.75	168	293.76	2	2	5	209	0	0	1
299.02	0.75	169	297.02	2	2	3	233	0	0	1
302.79	0.75	170	300.78	2	2	1	114	1	0.56243	1
305.82	0.75	171	303.82	2	2	2	304	0	0	1
309.83	0.75	172	307.82	2	2	5	191	0	0	1
313.59	0.75	173	311.59	2	2	6	243	0	0	1
317.35	0.75	174	315.35	2	2	3	226	0	0	1
320.61	0.75	175	318.61	2	2	5	205	0	0	1
324.39	0.75	176	322.38	2	2	4	164	0	0	1
328.4	0.75	177	326.39	2	2	2	308	0	0	1
331.9	0.75	178	329.89	2	2	6	242	0	0	1
335.66	0.75	179	333.65	2	2	3	236	0	0	1
339.67	0.75	180	337.67	2	2	2	305	1	0.70263	1
342.96	0.75	181	340.95	2	2	3	228	0	0	1
345.97	0.75	182	343.96	2	2	4	168	0	0	1
349.23	0.75	183	347.22	2	2	1	119	1	0.5001	1
352.51	0.75	184	350.51	2	2	6	245	1	0.49386	1
355.8	0.75	185	353.8	2	2	4	162	0	0	1
358.82	0.75	186	356.82	2	2	5	193	0	0	1
362.33	0.75	187	360.32	2	2	6	241	0	0	1
366.09	0.75	188	364.08	2	2	1	116	0	0	1
