onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
8.8211	5.5	1	n/a	1	1	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.34	5.5	2	n/a	1	3	301	n/a	2	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.013	5.5	3	n/a	1	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.33	5.5	4	n/a	1	2	207	n/a	5	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
51.125	5.5	5	n/a	1	3	111	n/a	1	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.119	5.5	6	n/a	1	5	304	n/a	2	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.541	5.5	7	n/a	1	2	236	n/a	3	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
84.195	5.5	8	n/a	1	3	301	n/a	2	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
94.571	5.5	9	n/a	1	1	112	n/a	1	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
104.38	5.5	10	n/a	1	2	241	n/a	6	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
114.78	5.5	11	n/a	1	7	307	n/a	2	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
129.5	5.5	12	n/a	1	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.9	5.5	13	n/a	1	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
150.7	5.5	14	n/a	1	4	226	n/a	3	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
160.75	5.5	15	n/a	1	1	431	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
171.14	5.5	16	n/a	1	5	462	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.85	5.5	17	n/a	1	7	243	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
192.28	5.5	18	n/a	1	1	431	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
203.6	5.5	19	n/a	1	6	464	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
213.87	5.5	20	n/a	1	7	465	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
224.06	5.5	21	n/a	1	2	207	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
236.49	5.5	22	n/a	1	5	304	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
279.29	5.5	23	n/a	1	1	205	n/a	5	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
288.82	5.5	24	n/a	1	8	184	n/a	4	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
298.17	5.5	25	n/a	1	2	236	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
306.74	5.5	26	n/a	1	4	226	n/a	3	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
315.99	5.5	27	n/a	1	1	308	n/a	2	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
326.18	5.5	28	n/a	1	3	242	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
335.59	5.5	29	n/a	1	2	116	n/a	1	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
345.16	5.5	30	n/a	1	7	164	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
353.95	5.5	31	n/a	1	6	233	n/a	3	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
363.48	5.5	32	n/a	1	8	119	n/a	1	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376.43	5.5	33	n/a	1	2	241	n/a	6	n/a	n/a	1	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
385.97	5.5	34	n/a	1	5	462	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
395.89	5.5	35	n/a	1	4	433	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
405.25	5.5	36	n/a	1	8	119	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
414.37	5.5	37	n/a	1	5	107	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
423.22	5.5	38	n/a	1	7	243	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
432.95	5.5	39	n/a	1	4	244	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
442.83	5.5	40	n/a	1	1	308	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
454.14	5.5	41	n/a	1	6	191	n/a	5	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
463.73	5.5	42	n/a	1	5	168	n/a	4	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
474.03	5.5	43	n/a	1	1	205	n/a	5	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	1	14.321	1	1	n/a	433	n/a	7	4	n/a	5	0	1	2	0	2	1.8659	1	1	2	0.83778
n/a	n/a	2	23.84	1	3	n/a	436	n/a	7	3	n/a	5	1	1	2	0	2	1.8793	0	1	2	0.98701
n/a	n/a	3	34.513	1	4	n/a	431	n/a	7	1	n/a	5	0	1	2	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	4	45.83	1	2	n/a	437	n/a	7	2	n/a	5	1	1	2	0	0	n/a	n/a	n/a	0	n/a
