onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0137	0.75	95	4.0039	2	2	3	234	0	0	1
9.7833	0.75	96	7.7774	2	2	5	205	0	0	1
12.792	0.75	97	10.787	2	2	6	245	0	0	1
16.555	0.75	98	14.547	2	2	2	307	0	0	1
20.312	0.75	99	18.307	2	2	6	243	0	0	1
23.824	0.75	100	21.817	2	2	4	164	0	0	1
27.331	0.75	101	25.326	2	2	5	209	0	0	1
31.094	0.75	102	29.087	2	2	2	308	0	0	1
35.101	0.75	103	33.096	2	2	4	184	1	0.42061	1
38.391	0.75	104	36.383	2	2	2	304	0	0	1
41.396	0.75	105	39.391	2	2	6	241	1	0.50517	1
44.446	0.75	106	42.439	2	2	2	305	1	0.51595	1
47.732	0.75	107	45.728	2	2	5	207	0	0	1
50.738	0.75	108	48.734	2	2	3	236	0	0	1
53.999	0.75	109	51.994	2	2	4	162	0	0	1
57.76	0.75	110	55.755	2	2	3	226	0	0	1
61.773	0.75	111	59.768	2	2	5	191	0	0	1
64.781	0.75	112	62.777	2	2	4	177	0	0	1
68.796	0.75	113	66.789	2	2	1	119	0	0	1
72.551	0.75	114	70.546	2	2	6	244	0	0	1
75.56	0.75	115	73.553	2	2	1	114	0	0	1
79.582	0.75	116	77.574	2	2	2	301	1	0.5272	1
82.621	0.75	117	80.613	2	2	3	233	0	0	1
85.629	0.75	118	83.621	2	2	1	107	0	0	1
89.638	0.75	119	87.63	2	2	2	304	0	0	1
93.144	0.75	120	91.139	2	2	5	209	0	0	1
96.907	0.75	121	94.9	2	2	2	305	0	0	1
100.42	0.75	122	98.41	2	2	1	116	0	0	1
104.17	0.75	123	102.17	2	2	3	233	0	0	1
107.18	0.75	124	105.17	2	2	5	205	1	0.48359	1
110.46	0.75	125	108.46	2	2	1	114	0	0	1
113.48	0.75	126	111.47	2	2	4	184	0	0	1
116.74	0.75	127	114.74	2	2	5	207	0	0	1
119.75	0.75	128	117.74	2	2	6	244	0	0	1
123.01	0.75	129	121	2	2	1	116	0	0	1
126.77	0.75	130	124.76	2	2	6	243	0	0	1
130.02	0.75	131	128.02	2	2	3	236	0	0	1
133.78	0.75	132	131.78	2	2	1	111	0	0	1
137.79	0.75	133	135.78	2	2	3	234	1	0.33758	1
140.82	0.75	134	138.82	2	2	4	168	0	0	1
143.83	0.75	135	141.83	2	2	2	302	0	0	1
147.61	0.75	136	145.6	2	2	4	162	0	0	1
151.37	0.75	137	149.36	2	2	6	242	0	0	1
155.38	0.75	138	153.38	2	2	5	193	0	0	1
159.39	0.75	139	157.38	2	2	3	228	1	0.34242	1
162.92	0.75	140	160.92	2	2	4	177	0	0	1
166.93	0.75	141	164.92	2	2	6	245	0	0	1
170.94	0.75	142	168.93	2	2	1	112	0	0	1
206.93	0.75	143	204.92	2	2	6	243	0	0	1
209.94	0.75	144	207.93	2	2	2	308	1	0.52317	1
213.73	0.75	145	211.72	2	2	1	107	0	0	1
217.75	0.75	146	215.74	2	2	2	307	0	0	1
221.51	0.75	147	219.5	2	2	5	205	0	0	1
225.26	0.75	148	223.26	2	2	3	226	0	0	1
228.52	0.75	149	226.52	2	2	4	168	1	0.50372	1
232.31	0.75	150	230.3	2	2	1	111	0	0	1
236.32	0.75	151	234.31	2	2	3	233	0	0	1
239.33	0.75	152	237.32	2	2	2	301	0	0	1
243.08	0.75	153	241.08	2	2	6	242	0	0	1
246.34	0.75	154	244.34	2	2	5	191	0	0	1
249.35	0.75	155	247.35	2	2	4	177	0	0	1
253.13	0.75	156	251.13	2	2	5	207	0	0	1
256.14	0.75	157	254.13	2	2	1	119	0	0	1
259.4	0.75	158	257.39	2	2	4	164	0	0	1
262.9	0.75	159	260.9	2	2	2	307	1	0.66632	1
266.69	0.75	160	264.68	2	2	3	228	0	0	1
269.94	0.75	161	267.94	2	2	6	244	0	0	1
273.7	0.75	162	271.7	2	2	3	234	0	0	1
277.71	0.75	163	275.71	2	2	4	184	0	0	1
280.97	0.75	164	278.97	2	2	1	112	0	0	1
284.98	0.75	165	282.98	2	2	5	193	0	0	1
288.25	0.75	166	286.25	2	2	6	241	1	0.52022	1
292.04	0.75	167	290.03	2	2	2	302	0	0	1
296.05	0.75	168	294.04	2	2	5	209	0	0	1
299.31	0.75	169	297.3	2	2	3	233	0	0	1
303.07	0.75	170	301.06	2	2	1	114	1	0.4203	1
306.1	0.75	171	304.1	2	2	2	304	0	0	1
310.11	0.75	172	308.11	2	2	5	191	0	0	1
313.87	0.75	173	311.87	2	2	6	243	0	0	1
317.63	0.75	174	315.62	2	2	3	226	0	0	1
320.89	0.75	175	318.89	2	2	5	205	0	0	1
324.66	0.75	176	322.66	2	2	4	164	0	0	1
328.68	0.75	177	326.67	2	2	2	308	0	0	1
332.18	0.75	178	330.18	2	2	6	242	0	0	1
335.95	0.75	179	333.94	2	2	3	236	0	0	1
339.96	0.75	180	337.95	2	2	2	305	1	0.78448	1
343.21	0.75	181	341.21	2	2	3	228	0	0	1
346.22	0.75	182	344.21	2	2	4	168	0	0	1
349.48	0.75	183	347.47	2	2	1	119	1	0.60321	1
352.77	0.75	184	350.76	2	2	6	245	1	0.47873	1
356.05	0.75	185	354.05	2	2	4	162	0	0	1
359.07	0.75	186	357.07	2	2	5	193	0	0	1
362.58	0.75	187	360.58	2	2	6	241	0	0	1
366.35	0.75	188	364.34	2	2	1	116	0	0	1
