onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0132	0.75	189	4.0035	2	3	4	162	0	0	1
9.2676	0.75	190	7.2622	2	3	6	242	0	0	1
13.279	0.75	191	11.274	2	3	2	302	0	0	1
17.289	0.75	192	15.284	2	3	6	244	0	0	1
20.297	0.75	193	18.292	2	3	4	177	0	0	1
23.303	0.75	194	21.299	2	3	6	241	0	0	1
26.312	0.75	195	24.303	2	3	3	233	0	0	1
29.333	0.75	196	27.325	2	3	1	112	1	0.59131	1
33.12	0.75	197	31.115	2	3	3	234	0	0	1
36.128	0.75	198	34.123	2	3	6	243	0	0	1
39.388	0.75	199	37.381	2	3	1	119	0	0	1
43.142	0.75	200	41.138	2	3	5	207	0	0	1
46.403	0.75	201	44.398	2	3	4	168	0	0	1
50.161	0.75	202	48.156	2	3	5	193	0	0	1
53.921	0.75	203	51.916	2	3	3	228	0	0	1
56.93	0.75	204	54.924	2	3	1	116	1	0.59157	1
59.966	0.75	205	57.962	2	3	5	209	0	0	1
63.493	0.75	206	61.484	2	3	2	304	1	0.69631	1
66.779	0.75	207	64.775	2	3	6	243	0	0	1
69.789	0.75	208	67.784	2	3	5	205	1	0.60453	1
72.826	0.75	209	70.819	2	3	2	307	0	0	1
76.584	0.75	210	74.58	2	3	3	226	0	0	1
80.344	0.75	211	78.339	2	3	4	184	0	0	1
84.355	0.75	212	82.349	2	3	1	114	0	0	1
88.36	0.75	213	86.355	2	3	3	228	0	0	1
91.368	0.75	214	89.363	2	3	6	245	0	0	1
95.133	0.75	215	93.124	2	3	2	305	0	0	1
98.901	0.75	216	96.895	2	3	3	226	0	0	1
102.41	0.75	217	100.4	2	3	6	242	0	0	1
106.17	0.75	218	104.16	2	3	2	308	0	0	1
109.17	0.75	219	107.17	2	3	3	236	0	0	1
113.18	0.75	220	111.18	2	3	1	107	1	0.51025	1
116.47	0.75	221	114.47	2	3	4	164	0	0	1
120.48	0.75	222	118.48	2	3	2	304	0	0	1
124.49	0.75	223	122.48	2	3	1	111	0	0	1
127.99	0.75	224	125.99	2	3	5	193	1	0.50857	1
131.28	0.75	225	129.28	2	3	3	233	0	0	1
135.06	0.75	226	133.05	2	3	1	112	0	0	1
138.06	0.75	227	136.06	2	3	4	177	0	0	1
141.07	0.75	228	139.06	2	3	1	114	0	0	1
144.83	0.75	229	142.82	2	3	2	302	0	0	1
148.58	0.75	230	146.58	2	3	4	184	0	0	1
152.6	0.75	231	150.59	2	3	2	301	0	0	1
155.6	0.75	232	153.6	2	3	5	207	1	0.69832	1
159.14	0.75	233	157.13	2	3	4	168	0	0	1
163.15	0.75	234	161.14	2	3	5	191	0	0	1
166.4	0.75	235	164.4	2	3	6	241	0	0	1
169.93	0.75	236	167.92	2	3	5	205	0	0	1
207	0.75	237	204.99	2	3	3	236	0	0	1
210.75	0.75	238	208.75	2	3	4	177	1	0.67629	1
214.54	0.75	239	212.53	2	3	6	244	0	0	1
217.8	0.75	240	215.79	2	3	5	193	0	0	1
221.81	0.75	241	219.81	2	3	2	307	0	0	1
225.07	0.75	242	223.06	2	3	1	119	0	0	1
228.33	0.75	243	226.32	2	3	4	162	0	0	1
232.08	0.75	244	230.08	2	3	3	226	0	0	1
235.59	0.75	245	233.59	2	3	5	209	0	0	1
238.87	0.75	246	236.86	2	3	3	234	0	0	1
241.88	0.75	247	239.87	2	3	5	205	0	0	1
245.64	0.75	248	243.63	2	3	2	305	0	0	1
249.39	0.75	249	247.39	2	3	6	241	0	0	1
253.15	0.75	250	251.15	2	3	1	111	1	0.55409	1
256.44	0.75	251	254.43	2	3	3	228	0	0	1
259.7	0.75	252	257.69	2	3	6	242	0	0	1
262.71	0.75	253	260.7	2	3	4	164	0	0	1
266.72	0.75	254	264.71	2	3	2	301	0	0	1
270.48	0.75	255	268.47	2	3	5	191	0	0	1
273.5	0.75	256	271.49	2	3	1	116	1	0.48723	1
277.03	0.75	257	275.03	2	3	2	308	0	0	1
281.04	0.75	258	279.04	2	3	4	168	0	0	1
284.55	0.75	259	282.55	2	3	6	245	0	0	1
287.81	0.75	260	285.81	2	3	1	107	0	0	1
291.07	0.75	261	289.06	2	3	2	302	0	0	1
294.83	0.75	262	292.82	2	3	6	245	0	0	1
298.84	0.75	263	296.83	2	3	2	305	0	0	1
302.6	0.75	264	300.59	2	3	3	226	0	0	1
305.6	0.75	265	303.6	2	3	1	114	1	0.47351	1
309.16	0.75	266	307.15	2	3	5	209	1	0.7633	1
312.42	0.75	267	310.41	2	3	1	112	0	0	1
316.17	0.75	268	314.17	2	3	2	304	0	0	1
320.18	0.75	269	318.18	2	3	3	234	0	0	1
323.94	0.75	270	321.94	2	3	4	164	1	0.51507	1
327.98	0.75	271	325.97	2	3	1	119	0	0	1
331.23	0.75	272	329.23	2	3	6	241	0	0	1
334.49	0.75	273	332.48	2	3	1	116	0	0	1
337.49	0.75	274	335.49	2	3	6	243	0	0	1
340.5	0.75	275	338.5	2	3	3	236	0	0	1
344.27	0.75	276	342.27	2	3	6	244	0	0	1
347.53	0.75	277	345.53	2	3	4	184	0	0	1
351.54	0.75	278	349.54	2	3	5	191	0	0	1
354.55	0.75	279	352.55	2	3	4	168	0	0	1
358.56	0.75	280	356.56	2	3	3	233	1	0.46716	1
362.6	0.75	281	360.59	2	3	4	162	0	0	1
366.36	0.75	282	364.35	2	3	5	207	0	0	1
