onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
7.7172	5.5	173	n/a	5	1	234	n/a	3	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.117	5.5	174	n/a	5	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.629	5.5	175	n/a	5	8	119	n/a	1	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.586	5.5	176	n/a	5	1	308	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.681	5.5	177	n/a	5	7	164	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.085	5.5	178	n/a	5	3	301	n/a	2	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
63.892	5.5	179	n/a	5	1	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.462	5.5	180	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
81.703	5.5	181	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.365	5.5	182	n/a	5	1	234	n/a	3	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
106.77	5.5	183	n/a	5	2	116	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
116.5	5.5	184	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.42	5.5	185	n/a	5	6	464	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.42	5.5	186	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
144.98	5.5	187	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
155.29	5.5	188	n/a	5	5	304	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
164.41	5.5	189	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
173.85	5.5	190	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
216.57	5.5	191	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
226.88	5.5	192	n/a	5	4	193	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
236.32	5.5	193	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
250.42	5.5	194	n/a	5	2	236	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
258.91	5.5	195	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
267.85	5.5	196	n/a	5	7	307	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.21	5.5	197	n/a	5	2	207	n/a	5	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
287.93	5.5	198	n/a	5	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
298.79	5.5	199	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.29	5.5	200	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
316.85	5.5	201	n/a	5	5	209	n/a	5	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
327.61	5.5	202	n/a	5	2	241	n/a	6	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
337.65	5.5	203	n/a	5	6	233	n/a	3	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
346.3	5.5	204	n/a	5	1	308	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
359.93	5.5	205	n/a	5	3	111	n/a	1	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
368.78	5.5	206	n/a	5	5	168	n/a	4	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378.55	5.5	207	n/a	5	6	464	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
389.7	5.5	208	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
399.12	5.5	209	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
408.72	5.5	210	n/a	5	6	245	n/a	6	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
419.02	5.5	211	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
428.47	5.5	212	n/a	5	7	164	n/a	4	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
437.37	5.5	213	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
445.99	5.5	214	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
455.82	5.5	215	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	173	13.217	5	1	n/a	431	n/a	7	1	n/a	5	1	1	2.5	1	1	0.7553	1	1	1	0.83276
n/a	n/a	174	22.617	5	4	n/a	436	n/a	7	3	n/a	5	0	1	2.25	0	2	1.3287	1	0	1	1.3767
n/a	n/a	175	32.129	5	8	n/a	228	n/a	3	8	n/a	4	1	1	2	1	1	0.90679	1	1	1	1.2447
n/a	n/a	176	42.086	5	1	n/a	437	n/a	7	2	n/a	5	0	1	1.75	0	2	1.0467	1	1	1	0.73769
n/a	n/a	177	51.181	5	7	n/a	466	n/a	8	8	n/a	5	0	1	1.5	0	1	1.1714	1	1	1	1.422
n/a	n/a	178	60.585	5	3	n/a	433	n/a	7	4	n/a	5	0	1	1.25	1	1	0.86354	0	1	1	1.1456
n/a	n/a	179	69.392	5	1	n/a	193	n/a	5	4	n/a	4	0	1	1	0	1	0.83842	1	1	2	0.9265
n/a	n/a	180	77.962	5	6	n/a	191	n/a	5	6	n/a	3	1	1	1	0	1	0.83399	0	0	1	1.098
n/a	n/a	181	87.203	5	3	n/a	305	n/a	2	8	n/a	2	0	1	1	0	1	0.99464	1	0	2	1.3543
n/a	n/a	182	96.865	5	1	n/a	308	n/a	2	1	n/a	2	0	1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	183	112.27	5	2	n/a	162	n/a	4	3	n/a	1	0	-1	1	0	1	0.91671	1	1	1	1.0101
n/a	n/a	184	122	5	3	n/a	111	n/a	1	3	n/a	2	1	-1	1	1	1	0.98891	1	1	1	1.6264
n/a	n/a	185	131.92	5	6	n/a	177	n/a	4	6	n/a	2	1	-1	1	1	1	0.83822	1	1	1	0.84369
n/a	n/a	186	140.92	5	8	n/a	184	n/a	4	8	n/a	1	1	-1	1	1	1	0.88983	1	1	1	0.86837
n/a	n/a	187	150.48	5	2	n/a	205	n/a	5	1	n/a	3	0	-1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	188	160.79	5	5	n/a	207	n/a	5	2	n/a	4	0	-1	1	0	2	0.86691	1	1	1	0.93906
n/a	n/a	189	169.91	5	3	n/a	111	n/a	1	3	n/a	2	1	-1	1	1	2	0.9356	1	1	2	1.1979
n/a	n/a	190	179.35	5	6	n/a	465	n/a	8	7	n/a	5	0	-1	1	0	2	0.93189	1	1	1	0.91604
n/a	n/a	191	222.07	5	2	n/a	207	n/a	5	2	n/a	4	1	-1	1.25	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	192	232.38	5	4	n/a	464	n/a	8	6	n/a	5	0	-1	1.5	0	2	0.89576	1	1	1	0.73935
n/a	n/a	193	241.82	5	6	n/a	168	n/a	4	5	n/a	4	0	-1	1.75	0	1	0.82822	1	1	2	0.72798
n/a	n/a	194	255.92	5	2	n/a	308	n/a	2	1	n/a	2	0	1	2	0	2	0.95311	1	1	1	0.73419
n/a	n/a	195	264.41	5	8	n/a	243	n/a	6	7	n/a	3	0	1	2.25	0	2	0.87966	1	1	1	0.75864
n/a	n/a	196	273.35	5	7	n/a	107	n/a	1	5	n/a	3	0	1	2.5	0	1	0.82557	1	1	2	0.7274
n/a	n/a	197	282.71	5	2	n/a	116	n/a	1	2	n/a	3	0	1	2.75	1	1	1.041	0	0	1	1.8708
n/a	n/a	198	293.43	5	4	n/a	308	n/a	2	1	n/a	2	0	1	3	0	2	1.1358	1	1	2	1.9246
