onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0135	0.75	377	4.0037	2	5	4	177	0	0	1
9.7732	0.75	378	7.7655	2	5	2	301	0	0	1
12.779	0.75	379	10.773	2	5	6	245	0	0	1
16.035	0.75	380	14.03	2	5	3	226	0	0	1
19.296	0.75	381	17.291	2	5	6	242	0	0	1
22.552	0.75	382	20.547	2	5	2	302	0	0	1
26.561	0.75	383	24.556	2	5	5	209	1	0.4622	1
29.849	0.75	384	27.842	2	5	1	111	0	0	1
32.853	0.75	385	30.849	2	5	5	193	0	0	1
36.131	0.75	386	34.124	2	5	1	116	0	0	1
39.134	0.75	387	37.129	2	5	6	244	0	0	1
42.894	0.75	388	40.887	2	5	1	119	0	0	1
46.151	0.75	389	44.146	2	5	5	205	0	0	1
50.161	0.75	390	48.154	2	5	2	307	0	0	1
53.164	0.75	391	51.16	2	5	4	168	0	0	1
57.177	0.75	392	55.172	2	5	5	207	0	0	1
60.686	0.75	393	58.679	2	5	2	308	1	0	0
63.944	0.75	394	61.937	2	5	3	233	0	0	1
66.951	0.75	395	64.946	2	5	6	243	0	0	1
70.973	0.75	396	68.967	2	5	3	228	1	0.64156	1
74.753	0.75	397	72.749	2	5	4	184	0	0	1
77.76	0.75	398	75.756	2	5	3	234	0	0	1
81.771	0.75	399	79.765	2	5	1	107	0	0	1
85.531	0.75	400	83.524	2	5	4	164	0	0	1
88.535	0.75	401	86.53	2	5	6	242	0	0	1
92.297	0.75	402	90.293	2	5	3	236	0	0	1
96.059	0.75	403	94.055	2	5	5	191	0	0	1
99.32	0.75	404	97.315	2	5	6	244	1	0.56384	1
102.35	0.75	405	100.35	2	5	5	193	0	0	1
105.63	0.75	406	103.62	2	5	6	243	0	0	1
109.39	0.75	407	107.38	2	5	1	116	0	0	1
112.9	0.75	408	110.89	2	5	4	177	1	0.47809	1
116.94	0.75	409	114.93	2	5	2	305	0	0	1
120.69	0.75	410	118.68	2	5	4	162	0	0	1
124.45	0.75	411	122.45	2	5	1	119	1	0.41562	1
127.49	0.75	412	125.48	2	5	5	205	0	0	1
131.25	0.75	413	129.25	2	5	1	112	0	0	1
135.01	0.75	414	133.01	2	5	2	308	0	0	1
138.77	0.75	415	136.77	2	5	3	226	1	0.3746	1
142.07	0.75	416	140.06	2	5	1	114	0	0	1
145.83	0.75	417	143.82	2	5	3	233	0	0	1
149.59	0.75	418	147.58	2	5	2	304	0	0	1
152.84	0.75	419	150.84	2	5	5	207	0	0	1
156.36	0.75	420	154.35	2	5	3	228	0	0	1
160.37	0.75	421	158.36	2	5	4	164	0	0	1
163.87	0.75	422	161.87	2	5	6	241	1	0.45428	1
166.91	0.75	423	164.9	2	5	4	168	0	0	1
170.67	0.75	424	168.67	2	5	2	307	0	0	1
206.51	0.75	425	204.5	2	5	5	191	0	0	1
210.04	0.75	426	208.03	2	5	2	302	0	0	1
213.3	0.75	427	211.29	2	5	5	193	0	0	1
217.3	0.75	428	215.3	2	5	6	241	0	0	1
221.32	0.75	429	219.31	2	5	1	114	0	0	1
224.57	0.75	430	222.57	2	5	6	243	0	0	1
228.33	0.75	431	226.32	2	5	4	168	0	0	1
232.34	0.75	432	230.33	2	5	6	245	1	0.49878	1
235.37	0.75	433	233.37	2	5	3	226	0	0	1
239.14	0.75	434	237.13	2	5	5	205	0	0	1
242.14	0.75	435	240.14	2	5	3	234	1	0.60383	1
245.2	0.75	436	243.19	2	5	6	242	0	0	1
248.21	0.75	437	246.2	2	5	2	305	0	0	1
252.21	0.75	438	250.21	2	5	4	184	0	0	1
255.22	0.75	439	253.22	2	5	3	228	0	0	1
259.23	0.75	440	257.22	2	5	1	111	0	0	1
262.49	0.75	441	260.48	2	5	2	304	0	0	1
266.25	0.75	442	264.24	2	5	1	112	0	0	1
270.01	0.75	443	268	2	5	4	164	0	0	1
273.52	0.75	444	271.51	2	5	5	191	1	0.51175	1
277.3	0.75	445	275.3	2	5	2	301	0	0	1
280.57	0.75	446	278.57	2	5	3	236	0	0	1
284.34	0.75	447	282.33	2	5	1	107	1	0.42739	1
288.12	0.75	448	286.11	2	5	4	162	0	0	1
291.63	0.75	449	289.63	2	5	6	245	1	0.48049	1
294.92	0.75	450	292.91	2	5	1	107	0	0	1
298.68	0.75	451	296.67	2	5	6	244	0	0	1
302.69	0.75	452	300.69	2	5	3	234	0	0	1
305.95	0.75	453	303.94	2	5	6	241	0	0	1
309.71	0.75	454	307.7	2	5	5	209	0	0	1
313.47	0.75	455	311.47	2	5	4	162	0	0	1
316.5	0.75	456	314.49	2	5	5	207	0	0	1
320.51	0.75	457	318.51	2	5	3	236	0	0	1
323.52	0.75	458	321.51	2	5	4	184	0	0	1
326.78	0.75	459	324.77	2	5	3	233	0	0	1
330.03	0.75	460	328.03	2	5	5	209	0	0	1
333.55	0.75	461	331.54	2	5	4	164	1	0.72829	1
336.58	0.75	462	334.57	2	5	1	111	0	0	1
340.58	0.75	463	338.58	2	5	2	308	0	0	1
344.59	0.75	464	342.58	2	5	4	177	0	0	1
348.35	0.75	465	346.34	2	5	1	116	0	0	1
351.88	0.75	466	349.87	2	5	2	301	0	0	1
355.89	0.75	467	353.88	2	5	1	119	0	0	1
359.89	0.75	468	357.88	2	5	2	307	0	0	1
