onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
11.141	5.5	130	n/a	4	3	114	n/a	1	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.416	5.5	131	n/a	4	7	162	n/a	4	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.411	5.5	132	n/a	4	1	209	n/a	5	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.115	5.5	133	n/a	4	8	226	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
51.946	5.5	134	n/a	4	5	205	n/a	5	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.561	5.5	135	n/a	4	4	305	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.676	5.5	136	n/a	4	1	209	n/a	5	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
81.731	5.5	137	n/a	4	3	243	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.455	5.5	138	n/a	4	8	244	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
100.7	5.5	139	n/a	4	1	209	n/a	5	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.63	5.5	140	n/a	4	4	433	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
130.69	5.5	141	n/a	4	6	466	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.69	5.5	142	n/a	4	5	464	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
148.57	5.5	143	n/a	4	4	433	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
158.13	5.5	144	n/a	4	7	242	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167.93	5.5	145	n/a	4	6	207	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.73	5.5	146	n/a	4	8	244	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.02	5.5	147	n/a	4	4	228	n/a	3	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.25	5.5	148	n/a	4	2	245	n/a	6	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
240.84	5.5	149	n/a	4	3	164	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
250.22	5.5	150	n/a	4	4	305	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
267.78	5.5	151	n/a	4	2	233	n/a	3	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.16	5.5	152	n/a	4	1	304	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
286.52	5.5	153	n/a	4	4	228	n/a	3	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
295.81	5.5	154	n/a	4	8	193	n/a	5	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
305.95	5.5	155	n/a	4	2	245	n/a	6	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
315.65	5.5	156	n/a	4	4	184	n/a	4	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
325.23	5.5	157	n/a	4	1	304	n/a	2	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
334.54	5.5	158	n/a	4	6	236	n/a	3	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
343.51	5.5	159	n/a	4	3	243	n/a	6	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
353.86	5.5	160	n/a	4	5	112	n/a	1	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
363.84	5.5	161	n/a	4	1	209	n/a	5	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377.37	5.5	162	n/a	4	3	114	n/a	1	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
387.06	5.5	163	n/a	4	5	464	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
396.17	5.5	164	n/a	4	8	244	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
406.35	5.5	165	n/a	4	6	116	n/a	1	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
416.04	5.5	166	n/a	4	5	234	n/a	3	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
425.92	5.5	167	n/a	4	2	245	n/a	6	n/a	n/a	4	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
436.41	5.5	168	n/a	4	8	462	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
446.32	5.5	169	n/a	4	1	107	n/a	1	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
456.01	5.5	170	n/a	4	3	431	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
465.67	5.5	171	n/a	4	8	244	n/a	6	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
475.71	5.5	172	n/a	4	4	433	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	130	16.641	4	3	n/a	433	n/a	7	4	n/a	5	0	1	3	1	1	1.0052	0	0	1	1.9611
n/a	n/a	131	26.916	4	7	n/a	116	n/a	1	6	n/a	3	0	1	3	0	1	1.3302	1	1	2	1.8424
n/a	n/a	132	36.911	4	1	n/a	228	n/a	3	4	n/a	4	0	1	3	0	1	1.1746	1	1	1	1.7302
n/a	n/a	133	46.615	4	8	n/a	116	n/a	1	6	n/a	3	0	1	2.75	0	2	1.1813	1	1	1	1.8425
n/a	n/a	134	57.446	4	5	n/a	244	n/a	6	8	n/a	3	0	1	2.5	0	2	1.0687	1	1	1	1.2359
n/a	n/a	135	67.061	4	4	n/a	184	n/a	4	4	n/a	1	0	1	2.25	0	2	1.4248	1	1	1	1.8822
n/a	n/a	136	78.176	4	1	n/a	305	n/a	2	4	n/a	2	0	1	2	0	2	1.2943	1	1	1	0.95397
n/a	n/a	137	87.231	4	3	n/a	164	n/a	4	3	n/a	2	0	1	1.75	0	2	1.1458	1	0	2	1.2657
n/a	n/a	138	96.955	4	8	n/a	226	n/a	3	8	n/a	2	0	1	1.5	0	1	1.0218	1	0	1	0.91762
n/a	n/a	139	106.2	4	1	n/a	437	n/a	7	2	n/a	5	0	1	1.25	1	2	1.2455	0	0	1	0.90081
n/a	n/a	140	126.13	4	4	n/a	177	n/a	4	2	n/a	2	0	-1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	141	136.19	4	6	n/a	241	n/a	6	6	n/a	1	1	-1	1	0	2	0.8812	0	0	1	1.3121
n/a	n/a	142	145.19	4	5	n/a	236	n/a	3	6	n/a	2	0	-1	1	1	2	0.99092	0	0	1	1.0733
n/a	n/a	143	154.07	4	4	n/a	114	n/a	1	3	n/a	4	0	-1	1	0	2	0.98156	1	1	2	1.2685
n/a	n/a	144	163.63	4	7	n/a	302	n/a	2	8	n/a	1	0	-1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	145	173.43	4	6	n/a	205	n/a	5	5	n/a	3	0	-1	1.25	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	146	183.23	4	8	n/a	241	n/a	6	6	n/a	1	0	-1	1.5	0	1	0.86267	1	1	1	1.632
n/a	n/a	147	192.52	4	4	n/a	433	n/a	7	4	n/a	5	0	-1	1.75	0	2	1.0074	1	1	2	1.4186
n/a	n/a	148	202.75	4	2	n/a	307	n/a	2	3	n/a	1	0	-1	2	1	1	0.97415	0	0	1	1.4859
n/a	n/a	149	246.34	4	3	n/a	107	n/a	1	1	n/a	3	0	-1	2.25	1	1	1.1001	0	1	1	0.98104
n/a	n/a	150	255.72	4	4	n/a	242	n/a	6	7	n/a	3	0	-1	2.5	0	1	0.98538	1	1	1	1.1983
n/a	n/a	151	273.28	4	2	n/a	191	n/a	5	2	n/a	3	1	1	2.75	0	1	0.88064	0	0	2	1.199
n/a	n/a	152	282.66	4	1	n/a	114	n/a	1	3	n/a	4	0	1	3	1	1	1.2311	0	1	1	0.82877
n/a	n/a	153	292.02	4	4	n/a	119	n/a	1	4	n/a	3	0	1	3	0	2	1.1335	1	0	2	1.3556
n/a	n/a	154	301.31	4	8	n/a	164	n/a	4	3	n/a	2	0	1	3	0	2	0.94391	1	1	2	1.3934
n/a	n/a	155	311.45	4	2	n/a	437	n/a	7	2	n/a	5	1	1	3	0	2	0.91888	0	0	2	1.465
n/a	n/a	156	321.15	4	4	n/a	119	n/a	1	4	n/a	3	1	1	3	0	2	0.93862	0	1	2	0.83299
n/a	n/a	157	330.73	4	1	n/a	436	n/a	7	1	n/a	5	1	1	3	1	1	1.1196	1	1	1	1.3814
n/a	n/a	158	340.04	4	6	n/a	207	n/a	5	6	n/a	4	1	1	3	0	1	1.0737	0	0	2	1.0848
n/a	n/a	159	349.01	4	3	n/a	431	n/a	7	3	n/a	5	1	1	3	0	2	1.3624	0	0	1	1.189
n/a	n/a	160	359.36	4	5	n/a	234	n/a	3	5	n/a	4	1	1	3	1	2	1.0285	1	1	1	1.135
n/a	n/a	161	369.34	4	1	n/a	436	n/a	7	1	n/a	5	1	1	3	0	2	1.3717	0	0	1	1.8161
n/a	n/a	162	382.87	4	3	n/a	301	n/a	2	7	n/a	4	0	-1	3	1	2	1.079	0	1	2	1.3034
n/a	n/a	163	392.56	4	5	n/a	111	n/a	1	7	n/a	2	0	-1	3	1	1	1.1525	0	1	2	1.1555
n/a	n/a	164	401.67	4	8	n/a	242	n/a	6	7	n/a	3	0	-1	3	0	1	1.3028	1	0	1	1.0812
n/a	n/a	165	411.85	4	6	n/a	236	n/a	3	6	n/a	2	1	-1	2.75	1	1	1.1421	1	1	1	1.748
n/a	n/a	166	421.54	4	5	n/a	193	n/a	5	8	n/a	4	0	-1	2.5	0	2	0.93423	1	1	1	1.141
n/a	n/a	167	431.42	4	2	n/a	191	n/a	5	2	n/a	3	1	-1	2.25	0	2	1.0435	0	0	1	1.6365
n/a	n/a	168	441.91	4	8	n/a	193	n/a	5	8	n/a	4	1	-1	2	0	2	1.3411	0	0	1	1.2763
n/a	n/a	169	451.82	4	1	n/a	304	n/a	2	1	n/a	2	1	-1	1.75	1	2	1.1787	1	1	1	1.1933
