onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
6.6439	5.5	87	n/a	3	2	245	n/a	6	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.726	5.5	88	n/a	3	3	114	n/a	1	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.984	5.5	89	n/a	3	7	111	n/a	1	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.024	5.5	90	n/a	3	1	107	n/a	1	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.004	5.5	91	n/a	3	2	233	n/a	3	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.993	5.5	92	n/a	3	5	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.405	5.5	93	n/a	3	1	168	n/a	4	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.406	5.5	94	n/a	3	2	233	n/a	3	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.359	5.5	95	n/a	3	4	184	n/a	4	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.17	5.5	96	n/a	3	7	162	n/a	4	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
95.128	5.5	97	n/a	3	2	177	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
106.42	5.5	98	n/a	3	8	193	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.55	5.5	99	n/a	3	6	241	n/a	6	n/a	n/a	1	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
124.6	5.5	100	n/a	3	5	308	n/a	2	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.03	5.5	101	n/a	3	8	462	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
142.84	5.5	102	n/a	3	4	228	n/a	3	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.91	5.5	103	n/a	3	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
160.11	5.5	104	n/a	3	5	205	n/a	5	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
168.19	5.5	105	n/a	3	1	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
176.35	5.5	106	n/a	3	4	119	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
219.56	5.5	107	n/a	3	2	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
231.45	5.5	108	n/a	3	3	164	n/a	4	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
240.76	5.5	109	n/a	3	1	304	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
249.39	5.5	110	n/a	3	6	116	n/a	1	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
258.63	5.5	111	n/a	3	3	114	n/a	1	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
266.94	5.5	112	n/a	3	7	162	n/a	4	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
275.95	5.5	113	n/a	3	8	244	n/a	6	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
284.65	5.5	114	n/a	3	3	114	n/a	1	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
294.24	5.5	115	n/a	3	1	209	n/a	5	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
302.47	5.5	116	n/a	3	8	302	n/a	2	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
311.17	5.5	117	n/a	3	4	228	n/a	3	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
320.75	5.5	118	n/a	3	2	191	n/a	5	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
333.12	5.5	119	n/a	3	1	168	n/a	4	n/a	n/a	4	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
342.07	5.5	120	n/a	3	8	226	n/a	3	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
350.69	5.5	121	n/a	3	7	301	n/a	2	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
359.07	5.5	122	n/a	3	5	464	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
367.59	5.5	123	n/a	3	1	107	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
375.51	5.5	124	n/a	3	3	431	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
385.31	5.5	125	n/a	3	5	205	n/a	5	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
394.18	5.5	126	n/a	3	1	168	n/a	4	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
402.21	5.5	127	n/a	3	8	462	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
410.43	5.5	128	n/a	3	7	465	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
418.42	5.5	129	n/a	3	3	243	n/a	6	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	87	12.144	3	2	n/a	177	n/a	4	2	n/a	2	0	1	1	0	1	0.81305	1	1	2	0.46926
n/a	n/a	88	20.226	3	3	n/a	431	n/a	7	3	n/a	5	1	1	1	1	1	0.65122	1	1	1	0.79209
n/a	n/a	89	28.484	3	7	n/a	301	n/a	2	7	n/a	4	1	1	1	1	1	0.62003	1	1	1	0.6047
n/a	n/a	90	36.524	3	1	n/a	162	n/a	4	7	n/a	1	0	1	1	0	2	0.70792	1	1	1	0.45629
n/a	n/a	91	45.504	3	2	n/a	431	n/a	7	3	n/a	5	0	1	1	0	2	0.76214	1	1	1	0.41479
n/a	n/a	92	54.493	3	5	n/a	241	n/a	6	6	n/a	1	0	1	1	0	2	0.73544	1	1	1	0.35885
n/a	n/a	93	62.905	3	1	n/a	436	n/a	7	1	n/a	5	1	1	1	1	1	1.0009	1	1	2	1.1879
n/a	n/a	94	72.906	3	2	n/a	245	n/a	6	2	n/a	4	1	1	1	0	2	0.88056	0	1	2	0.76337
n/a	n/a	95	81.859	3	4	n/a	304	n/a	2	1	n/a	2	0	1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	96	92.67	3	7	n/a	207	n/a	5	6	n/a	4	0	1	1	0	2	0.71903	1	1	1	0.43584
n/a	n/a	97	100.63	3	2	n/a	431	n/a	7	3	n/a	5	0	1	1	1	1	0.67206	0	1	2	0.50438
n/a	n/a	98	111.92	3	8	n/a	112	n/a	1	5	n/a	1	0	-1	1	0	2	0.69785	1	1	2	0.6188
n/a	n/a	99	121.05	3	6	n/a	162	n/a	4	7	n/a	1	0	-1	1	1	2	0.90279	0	0	1	0.83928
n/a	n/a	100	130.1	3	5	n/a	112	n/a	1	5	n/a	1	1	-1	1	1	2	0.61894	1	1	1	0.50882
n/a	n/a	101	138.53	3	8	n/a	302	n/a	2	8	n/a	1	1	-1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	102	148.34	3	4	n/a	177	n/a	4	2	n/a	2	0	-1	1	0	1	0.64597	1	1	2	0.62434
n/a	n/a	103	157.41	3	2	n/a	177	n/a	4	2	n/a	2	1	-1	1	0	1	0.60016	0	0	1	0.79648
n/a	n/a	104	165.61	3	5	n/a	431	n/a	7	3	n/a	5	0	-1	1	0	2	0.75557	1	1	2	0.50965
n/a	n/a	105	173.69	3	1	n/a	209	n/a	5	1	n/a	1	1	-1	1	1	2	0.83403	1	1	1	0.52016
n/a	n/a	106	181.85	3	4	n/a	234	n/a	3	5	n/a	4	0	-1	1	0	2	0.65511	1	1	1	0.71292
n/a	n/a	107	225.06	3	2	n/a	307	n/a	2	3	n/a	1	0	-1	1	0	1	0.76688	1	1	1	0.51508
