onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
7.526	5.5	173	n/a	5	1	308	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.109	5.5	174	n/a	5	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.578	5.5	175	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.539	5.5	176	n/a	5	1	308	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.777	5.5	177	n/a	5	7	164	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.624	5.5	178	n/a	5	3	301	n/a	2	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62.854	5.5	179	n/a	5	1	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.914	5.5	180	n/a	5	6	233	n/a	3	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
80.756	5.5	181	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.937	5.5	182	n/a	5	1	234	n/a	3	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
101.32	5.5	183	n/a	5	2	116	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.99	5.5	184	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
118.17	5.5	185	n/a	5	6	245	n/a	6	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.76	5.5	186	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136.51	5.5	187	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.16	5.5	188	n/a	5	5	304	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
153.34	5.5	189	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
161.42	5.5	190	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
203.67	5.5	191	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
213.34	5.5	192	n/a	5	4	193	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
222.75	5.5	193	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
234.73	5.5	194	n/a	5	2	236	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
243.19	5.5	195	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
251.48	5.5	196	n/a	5	7	307	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
260.33	5.5	197	n/a	5	2	207	n/a	5	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
269.83	5.5	198	n/a	5	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
279.08	5.5	199	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
288.85	5.5	200	n/a	5	8	119	n/a	1	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
297.76	5.5	201	n/a	5	5	209	n/a	5	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
305.95	5.5	202	n/a	5	2	241	n/a	6	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
314.06	5.5	203	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
322.66	5.5	204	n/a	5	1	234	n/a	3	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
335.04	5.5	205	n/a	5	3	111	n/a	1	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
342.98	5.5	206	n/a	5	5	168	n/a	4	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
352.14	5.5	207	n/a	5	6	464	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
361.54	5.5	208	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370.47	5.5	209	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379.17	5.5	210	n/a	5	6	464	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
388.27	5.5	211	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
396.74	5.5	212	n/a	5	7	164	n/a	4	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
406.15	5.5	213	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
416.42	5.5	214	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
424.73	5.5	215	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	173	13.026	5	1	n/a	302	n/a	2	4	n/a	1	0	1	3	0	1	0.92224	1	1	2	0.84817
n/a	n/a	174	22.609	5	4	n/a	436	n/a	7	3	n/a	5	0	1	3	0	2	0.94782	1	1	2	0.7143
n/a	n/a	175	32.078	5	8	n/a	191	n/a	5	6	n/a	3	0	1	3	0	1	0.66732	1	1	2	0.49567
