onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0128	0.75	1	4.0035	2	1	5	191	0	0	1
9.5179	0.75	2	7.5103	2	1	1	111	0	0	1
13.275	0.75	3	11.27	2	1	6	244	0	0	1
17.287	0.75	4	15.279	2	1	1	112	0	0	1
21.046	0.75	5	19.041	2	1	6	241	0	0	1
24.322	0.75	6	22.314	2	1	2	301	0	0	1
27.575	0.75	7	25.57	2	1	5	193	1	0.36709	1
31.111	0.75	8	29.106	2	1	6	242	0	0	1
34.119	0.75	9	32.115	2	1	4	168	0	0	1
37.13	0.75	10	35.123	2	1	2	304	1	0.41491	1
40.916	0.75	11	38.911	2	1	3	234	0	0	1
44.677	0.75	12	42.67	2	1	4	164	0	0	1
48.434	0.75	13	46.43	2	1	5	205	0	0	1
52.442	0.75	14	50.437	2	1	4	162	0	0	1
56.203	0.75	15	54.196	2	1	1	114	0	0	1
59.221	0.75	16	57.217	2	1	3	226	0	0	1
62.98	0.75	17	60.976	2	1	5	207	0	0	1
65.991	0.75	18	63.984	2	1	3	233	1	0.34813	1
69.53	0.75	19	67.523	2	1	1	107	0	0	1
73.288	0.75	20	71.283	2	1	3	228	0	0	1
77.048	0.75	21	75.041	2	1	2	304	0	0	1
80.054	0.75	22	78.05	2	1	4	177	0	0	1
84.065	0.75	23	82.059	2	1	2	305	0	0	1
88.074	0.75	24	86.07	2	1	6	243	0	0	1
91.332	0.75	25	89.328	2	1	5	205	0	0	1
94.35	0.75	26	92.345	2	1	3	228	0	0	1
98.36	0.75	27	96.355	2	1	4	184	0	0	1
101.62	0.75	28	99.614	2	1	3	236	0	0	1
104.88	0.75	29	102.87	2	1	6	243	1	0.53581	1
108.66	0.75	30	106.66	2	1	5	207	1	0.38372	1
111.7	0.75	31	109.69	2	1	1	111	0	0	1
114.71	0.75	32	112.7	2	1	6	245	0	0	1
118.47	0.75	33	116.46	2	1	2	301	0	0	1
122.48	0.75	34	120.47	2	1	5	209	0	0	1
125.49	0.75	35	123.48	2	1	6	242	0	0	1
128.75	0.75	36	126.75	2	1	4	168	1	0.38336	1
132.29	0.75	37	130.28	2	1	2	308	0	0	1
135.79	0.75	38	133.79	2	1	6	241	0	0	1
139.05	0.75	39	137.05	2	1	5	191	0	0	1
142.31	0.75	40	140.31	2	1	4	162	0	0	1
146.32	0.75	41	144.32	2	1	1	119	0	0	1
150.33	0.75	42	148.32	2	1	4	164	0	0	1
153.59	0.75	43	151.58	2	1	2	307	0	0	1
156.59	0.75	44	154.59	2	1	3	233	0	0	1
160.35	0.75	45	158.34	2	1	1	107	0	0	1
163.37	0.75	46	161.36	2	1	2	302	0	0	1
167.37	0.75	47	165.37	2	1	1	116	0	0	1
170.38	0.75	48	168.38	2	1	3	234	1	0.35785	1
209.61	0.75	49	207.59	2	1	4	164	0	0	1
213.6	0.75	50	211.6	2	1	6	244	0	0	1
217.61	0.75	51	215.61	2	1	3	226	0	0	1
221.37	0.75	52	219.37	2	1	5	207	0	0	1
224.38	0.75	53	222.37	2	1	1	112	0	0	1
228.14	0.75	54	226.13	2	1	3	226	0	0	1
231.14	0.75	55	229.14	2	1	1	116	0	0	1
234.41	0.75	56	232.4	2	1	4	162	0	0	1
238.17	0.75	57	236.16	2	1	5	191	0	0	1
241.43	0.75	58	239.42	2	1	4	177	0	0	1
244.43	0.75	59	242.43	2	1	5	193	0	0	1
248.44	0.75	60	246.44	2	1	4	184	0	0	1
251.95	0.75	61	249.95	2	1	5	209	1	0.29076	1
254.99	0.75	62	252.98	2	1	2	307	1	0.59246	1
258.53	0.75	63	256.52	2	1	3	228	0	0	1
261.79	0.75	64	259.78	2	1	2	305	0	0	1
264.79	0.75	65	262.78	2	1	1	114	0	0	1
268.56	0.75	66	266.56	2	1	2	304	0	0	1
271.82	0.75	67	269.81	2	1	3	236	1	0.52987	1
275.85	0.75	68	273.85	2	1	2	308	0	0	1
278.86	0.75	69	276.86	2	1	6	241	0	0	1
282.62	0.75	70	280.61	2	1	1	112	0	0	1
286.37	0.75	71	284.37	2	1	6	245	0	0	1
289.63	0.75	72	287.63	2	1	1	119	0	0	1
293.39	0.75	73	291.38	2	1	5	209	0	0	1
296.65	0.75	74	294.64	2	1	6	242	1	0.34677	1
300.18	0.75	75	298.18	2	1	2	305	0	0	1
303.71	0.75	76	301.7	2	1	1	114	0	0	1
306.71	0.75	77	304.71	2	1	5	193	0	0	1
309.97	0.75	78	307.97	2	1	3	233	1	0.39952	1
314.01	0.75	79	312	2	1	5	191	0	0	1
317.77	0.75	80	315.76	2	1	2	301	0	0	1
321.77	0.75	81	319.77	2	1	4	177	0	0	1
325.53	0.75	82	323.53	2	1	2	302	0	0	1
329.29	0.75	83	327.28	2	1	6	245	0	0	1
333.3	0.75	84	331.3	2	1	3	234	0	0	1
336.81	0.75	85	334.8	2	1	1	107	0	0	1
340.58	0.75	86	338.57	2	1	2	302	1	0.52029	1
343.62	0.75	87	341.61	2	1	5	205	0	0	1
347.37	0.75	88	345.37	2	1	6	244	0	0	1
351.13	0.75	89	349.13	2	1	4	184	1	0.38983	1
354.42	0.75	90	352.42	2	1	6	243	0	0	1
358.18	0.75	91	356.18	2	1	1	111	0	0	1
361.44	0.75	92	359.43	2	1	4	162	0	0	1
364.7	0.75	93	362.69	2	1	3	236	0	0	1
368.71	0.75	94	366.7	2	1	4	168	0	0	1
