onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0136	0.75	95	4.0041	2	2	3	234	0	0	1
9.7817	0.75	96	7.776	2	2	5	205	0	0	1
12.792	0.75	97	10.786	2	2	6	245	0	0	1
16.555	0.75	98	14.547	2	2	2	307	0	0	1
20.308	0.75	99	18.303	2	2	6	243	0	0	1
23.817	0.75	100	21.81	2	2	4	164	0	0	1
27.324	0.75	101	25.32	2	2	5	209	0	0	1
31.088	0.75	102	29.08	2	2	2	308	0	0	1
35.096	0.75	103	33.091	2	2	4	184	1	0.45639	1
38.385	0.75	104	36.378	2	2	2	304	0	0	1
41.391	0.75	105	39.386	2	2	6	241	1	0.42574	1
44.442	0.75	106	42.435	2	2	2	305	1	0.48724	1
47.729	0.75	107	45.725	2	2	5	207	0	0	1
50.735	0.75	108	48.731	2	2	3	236	0	0	1
53.992	0.75	109	51.988	2	2	4	162	0	0	1
57.75	0.75	110	55.745	2	2	3	226	0	0	1
61.759	0.75	111	59.754	2	2	5	191	0	0	1
64.767	0.75	112	62.763	2	2	4	177	0	0	1
68.779	0.75	113	66.772	2	2	1	119	0	0	1
72.533	0.75	114	70.528	2	2	6	244	0	0	1
75.542	0.75	115	73.535	2	2	1	114	0	0	1
79.562	0.75	116	77.554	2	2	2	301	1	0.46143	1
82.6	0.75	117	80.593	2	2	3	233	0	0	1
85.604	0.75	118	83.597	2	2	1	107	0	0	1
89.615	0.75	119	87.608	2	2	2	304	0	0	1
93.117	0.75	120	91.113	2	2	5	209	0	0	1
96.881	0.75	121	94.874	2	2	2	305	0	0	1
100.39	0.75	122	98.384	2	2	1	116	0	0	1
104.15	0.75	123	102.14	2	2	3	233	0	0	1
107.15	0.75	124	105.15	2	2	5	205	1	0.40958	1
110.44	0.75	125	108.44	2	2	1	114	0	0	1
113.46	0.75	126	111.46	2	2	4	184	0	0	1
116.72	0.75	127	114.72	2	2	5	207	0	0	1
119.73	0.75	128	117.72	2	2	6	244	0	0	1
122.99	0.75	129	120.98	2	2	1	116	0	0	1
126.75	0.75	130	124.74	2	2	6	243	0	0	1
130.01	0.75	131	128	2	2	3	236	0	0	1
133.77	0.75	132	131.76	2	2	1	111	0	0	1
137.78	0.75	133	135.77	2	2	3	234	1	0.55626	1
140.81	0.75	134	138.81	2	2	4	168	0	0	1
143.82	0.75	135	141.82	2	2	2	302	0	0	1
147.59	0.75	136	145.59	2	2	4	162	0	0	1
151.35	0.75	137	149.35	2	2	6	242	0	0	1
155.36	0.75	138	153.36	2	2	5	193	0	0	1
159.37	0.75	139	157.37	2	2	3	228	1	0.47171	1
162.91	0.75	140	160.9	2	2	4	177	0	0	1
166.91	0.75	141	164.91	2	2	6	245	0	0	1
170.93	0.75	142	168.92	2	2	1	112	0	0	1
208	0.75	143	205.99	2	2	6	243	0	0	1
211.01	0.75	144	209	2	2	2	308	1	0.66137	1
214.79	0.75	145	212.79	2	2	1	107	0	0	1
218.81	0.75	146	216.81	2	2	2	307	0	0	1
222.57	0.75	147	220.57	2	2	5	205	0	0	1
226.33	0.75	148	224.33	2	2	3	226	0	0	1
229.59	0.75	149	227.59	2	2	4	168	1	0.46965	1
233.37	0.75	150	231.37	2	2	1	111	0	0	1
237.38	0.75	151	235.38	2	2	3	233	0	0.44165	0
240.42	0.75	152	238.42	2	2	2	301	0	0	1
244.18	0.75	153	242.18	2	2	6	242	0	0	1
247.44	0.75	154	245.43	2	2	5	191	0	0	1
250.45	0.75	155	248.44	2	2	4	177	0	0	1
254.22	0.75	156	252.21	2	2	5	207	0	0	1
257.23	0.75	157	255.22	2	2	1	119	0	0	1
260.49	0.75	158	258.48	2	2	4	164	0	0	1
263.99	0.75	159	261.98	2	2	2	307	1	0.57172	1
267.78	0.75	160	265.77	2	2	3	228	0	0	1
271.03	0.75	161	269.03	2	2	6	244	0	0	1
274.79	0.75	162	272.79	2	2	3	234	0	0	1
278.8	0.75	163	276.8	2	2	4	184	0	0	1
282.06	0.75	164	280.06	2	2	1	112	0	0	1
286.07	0.75	165	284.07	2	2	5	193	0	0	1
289.34	0.75	166	287.34	2	2	6	241	1	0.47796	1
293.13	0.75	167	291.12	2	2	2	302	0	0	1
297.13	0.75	168	295.13	2	2	5	209	0	0	1
300.39	0.75	169	298.39	2	2	3	233	0	0	1
304.15	0.75	170	302.15	2	2	1	114	1	0.50507	1
307.19	0.75	171	305.18	2	2	2	304	0	0	1
311.19	0.75	172	309.19	2	2	5	191	0	0	1
314.95	0.75	173	312.95	2	2	6	243	0	0	1
318.71	0.75	174	316.71	2	2	3	226	0	0	1
321.97	0.75	175	319.97	2	2	5	205	0	0	1
325.74	0.75	176	323.74	2	2	4	164	0	0	1
329.75	0.75	177	327.74	2	2	2	308	0	0	1
333.25	0.75	178	331.25	2	2	6	242	0	0	1
337.01	0.75	179	335.01	2	2	3	236	0	0	1
341.02	0.75	180	339.02	2	2	2	305	1	0.46692	1
344.31	0.75	181	342.31	2	2	3	228	0	0	1
347.32	0.75	182	345.31	2	2	4	168	0	0	1
350.58	0.75	183	348.57	2	2	1	119	1	0.38971	1
353.86	0.75	184	351.86	2	2	6	245	1	0.4576	1
357.15	0.75	185	355.14	2	2	4	162	0	0	1
360.17	0.75	186	358.16	2	2	5	193	0	0	1
363.68	0.75	187	361.67	2	2	6	241	0	0	1
367.44	0.75	188	365.43	2	2	1	116	0	0	1
