onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0124	0.75	377	4.0034	2	5	4	177	0	0	1
9.7649	0.75	378	7.7568	2	5	2	301	0	0	1
12.771	0.75	379	10.766	2	5	6	245	0	0	1
16.03	0.75	380	14.024	2	5	3	226	0	0	1
19.29	0.75	381	17.285	2	5	6	242	0	0	1
22.546	0.75	382	20.541	2	5	2	302	0	0	1
26.553	0.75	383	24.547	2	5	5	209	1	0.87008	1
29.815	0.75	384	27.802	2	5	1	111	0	0	1
32.815	0.75	385	30.81	2	5	5	193	0	0	1
36.089	0.75	386	34.082	2	5	1	116	0	0	1
39.094	0.75	387	37.09	2	5	6	244	0	0	1
42.851	0.75	388	40.844	2	5	1	119	0	0	1
46.108	0.75	389	44.103	2	5	5	205	0	0	1
50.119	0.75	390	48.112	2	5	2	307	0	0	1
53.125	0.75	391	51.12	2	5	4	168	0	0	1
57.13	0.75	392	55.125	2	5	5	207	0	0	1
60.64	0.75	393	58.633	2	5	2	308	1	0.7403	1
63.904	0.75	394	61.891	2	5	3	233	0	0	1
66.904	0.75	395	64.899	2	5	6	243	0	0	1
70.93	0.75	396	68.924	2	5	3	228	1	0.54812	1
74.717	0.75	397	72.711	2	5	4	184	0	0	1
77.723	0.75	398	75.718	2	5	3	234	0	0	1
81.735	0.75	399	79.727	2	5	1	107	0	0	1
85.497	0.75	400	83.49	2	5	4	164	0	0	1
88.502	0.75	401	86.497	2	5	6	242	0	0	1
92.263	0.75	402	90.258	2	5	3	236	0	0	1
96.022	0.75	403	94.017	2	5	5	191	0	0	1
99.278	0.75	404	97.273	2	5	6	244	1	0.55704	1
102.31	0.75	405	100.31	2	5	5	193	0	0	1
105.58	0.75	406	103.58	2	5	6	243	0	0	1
109.35	0.75	407	107.34	2	5	1	116	0	0	1
112.85	0.75	408	110.85	2	5	4	177	1	0.53713	1
116.89	0.75	409	114.88	2	5	2	305	0	0	1
120.65	0.75	410	118.65	2	5	4	162	0	0	1
124.41	0.75	411	122.4	2	5	1	119	1	0.48953	1
127.44	0.75	412	125.44	2	5	5	205	0	0	1
131.2	0.75	413	129.19	2	5	1	112	0	0	1
134.96	0.75	414	132.95	2	5	2	308	0	0	1
138.71	0.75	415	136.71	2	5	3	226	1	0.38534	1
142.02	0.75	416	140.01	2	5	1	114	0	0	1
145.78	0.75	417	143.77	2	5	3	233	0	0	1
149.54	0.75	418	147.53	2	5	2	304	0	0	1
152.8	0.75	419	150.79	2	5	5	207	0	0	1
156.31	0.75	420	154.3	2	5	3	228	0	0	1
160.32	0.75	421	158.31	2	5	4	164	0	0	1
163.83	0.75	422	161.82	2	5	6	241	1	0	0
166.83	0.75	423	164.83	2	5	4	168	0	0	1
170.59	0.75	424	168.59	2	5	2	307	0	0	1
206.5	0.75	425	204.49	2	5	5	191	0	0	1
210.02	0.75	426	208.01	2	5	2	302	0	0	1
213.28	0.75	427	211.27	2	5	5	193	0	0	1
217.29	0.75	428	215.28	2	5	6	241	0	0	1
221.3	0.75	429	219.29	2	5	1	114	0	0	1
224.56	0.75	430	222.55	2	5	6	243	0	0	1
228.32	0.75	431	226.31	2	5	4	168	0	0	1
232.32	0.75	432	230.32	2	5	6	245	1	0.63628	1
235.36	0.75	433	233.36	2	5	3	226	0	0	1
239.13	0.75	434	237.12	2	5	5	205	0	0	1
242.13	0.75	435	240.13	2	5	3	234	1	0.42114	1
245.19	0.75	436	243.18	2	5	6	242	0	0	1
248.2	0.75	437	246.19	2	5	2	305	0	0	1
252.2	0.75	438	250.2	2	5	4	184	0	0	1
255.21	0.75	439	253.21	2	5	3	228	0	0	1
259.22	0.75	440	257.22	2	5	1	111	0	0	1
262.48	0.75	441	260.47	2	5	2	304	0	0	1
266.24	0.75	442	264.24	2	5	1	112	0	0	1
270.01	0.75	443	268	2	5	4	164	0	0	1
273.51	0.75	444	271.51	2	5	5	191	1	0.52879	1
277.3	0.75	445	275.29	2	5	2	301	0	0	1
280.57	0.75	446	278.57	2	5	3	236	0	0	1
284.33	0.75	447	282.32	2	5	1	107	1	0.60996	1
288.12	0.75	448	286.11	2	5	4	162	0	0	1
291.63	0.75	449	289.62	2	5	6	245	1	0.61235	1
294.91	0.75	450	292.9	2	5	1	107	0	0	1
298.67	0.75	451	296.66	2	5	6	244	0	0	1
302.68	0.75	452	300.68	2	5	3	234	0	0	1
305.94	0.75	453	303.94	2	5	6	241	0	0	1
309.7	0.75	454	307.7	2	5	5	209	0	0	1
313.46	0.75	455	311.45	2	5	4	162	0	0	1
316.48	0.75	456	314.48	2	5	5	207	0	0	1
320.49	0.75	457	318.48	2	5	3	236	0	0	1
323.5	0.75	458	321.49	2	5	4	184	0	0	1
326.76	0.75	459	324.75	2	5	3	233	0	0	1
330.01	0.75	460	328.01	2	5	5	209	0	0	1
333.53	0.75	461	331.52	2	5	4	164	1	0.50565	1
336.57	0.75	462	334.56	2	5	1	111	0	0	1
340.58	0.75	463	338.57	2	5	2	308	0	0	1
344.58	0.75	464	342.58	2	5	4	177	0	0	1
348.35	0.75	465	346.34	2	5	1	116	0	0	1
351.88	0.75	466	349.87	2	5	2	301	0	0	1
355.88	0.75	467	353.88	2	5	1	119	0	0	1
359.89	0.75	468	357.88	2	5	2	307	0	0	1
