onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
7.4092	5.5	173	n/a	5	5	308	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.566	5.5	174	n/a	5	8	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.059	5.5	175	n/a	5	4	305	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.052	5.5	176	n/a	5	5	308	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.969	5.5	177	n/a	5	3	164	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.861	5.5	178	n/a	5	7	301	n/a	2	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.801	5.5	179	n/a	5	5	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
70.435	5.5	180	n/a	5	2	233	n/a	3	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.111	5.5	181	n/a	5	7	242	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.378	5.5	182	n/a	5	5	234	n/a	3	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
102.82	5.5	183	n/a	5	6	116	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
111.96	5.5	184	n/a	5	7	465	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.75	5.5	185	n/a	5	2	245	n/a	6	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
130.43	5.5	186	n/a	5	4	305	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.59	5.5	187	n/a	5	6	466	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
148.07	5.5	188	n/a	5	1	304	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
158.88	5.5	189	n/a	5	7	465	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167.55	5.5	190	n/a	5	2	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
210.79	5.5	191	n/a	5	6	466	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
219.35	5.5	192	n/a	5	8	193	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
227.43	5.5	193	n/a	5	2	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
240.59	5.5	194	n/a	5	6	236	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
250.06	5.5	195	n/a	5	4	305	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
258.21	5.5	196	n/a	5	3	307	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
267.47	5.5	197	n/a	5	6	207	n/a	5	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
275.94	5.5	198	n/a	5	8	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
285.04	5.5	199	n/a	5	7	242	n/a	6	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
294.32	5.5	200	n/a	5	4	119	n/a	1	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
302.86	5.5	201	n/a	5	1	209	n/a	5	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
311.49	5.5	202	n/a	5	6	241	n/a	6	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
319.73	5.5	203	n/a	5	2	177	n/a	4	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
328.88	5.5	204	n/a	5	5	234	n/a	3	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
343.07	5.5	205	n/a	5	7	111	n/a	1	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
352.04	5.5	206	n/a	5	1	168	n/a	4	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
360.16	5.5	207	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
369.22	5.5	208	n/a	5	7	242	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377.57	5.5	209	n/a	5	6	466	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
386.48	5.5	210	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
394.57	5.5	211	n/a	5	7	465	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
403.03	5.5	212	n/a	5	3	164	n/a	4	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
411.09	5.5	213	n/a	5	4	305	n/a	2	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
420.2	5.5	214	n/a	5	6	466	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
428.84	5.5	215	n/a	5	7	242	n/a	6	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	173	12.909	5	5	n/a	302	n/a	2	8	n/a	1	0	1	1	0	1	0.71371	1	1	1	0.64047
n/a	n/a	174	22.066	5	8	n/a	465	n/a	8	7	n/a	5	0	1	1	0	1	0.63027	1	1	2	0.55635
n/a	n/a	175	30.559	5	4	n/a	191	n/a	5	2	n/a	3	0	1	1	1	1	0.59947	0	0	1	1.0878
n/a	n/a	176	39.552	5	5	n/a	466	n/a	8	6	n/a	5	0	1	1	0	2	0.8058	1	1	1	0.80619
n/a	n/a	177	48.469	5	3	n/a	433	n/a	7	4	n/a	5	0	1	1	0	1	0.9838	1	1	2	1.1105
n/a	n/a	178	58.361	5	7	n/a	462	n/a	8	8	n/a	5	0	1	1	0	2	0.89221	1	1	1	0.7443
n/a	n/a	179	67.301	5	5	n/a	193	n/a	5	8	n/a	4	0	1	1	0	2	0.72824	1	1	1	0.5968
n/a	n/a	180	75.935	5	2	n/a	436	n/a	7	1	n/a	5	0	1	1	0	2	0.72384	1	1	2	0.65169
n/a	n/a	181	84.611	5	7	n/a	305	n/a	2	4	n/a	2	0	1	1	0	2	0.80836	1	1	1	0.65966
n/a	n/a	182	93.878	5	5	n/a	308	n/a	2	5	n/a	2	0	1	1	0	1	0.86646	1	1	2	1.3565
n/a	n/a	183	108.32	5	6	n/a	162	n/a	4	7	n/a	1	0	-1	1	0	1	0.70411	1	1	1	0.6303
n/a	n/a	184	117.46	5	7	n/a	111	n/a	1	7	n/a	2	1	-1	1	1	1	0.60863	1	1	2	0.86498
n/a	n/a	185	126.25	5	2	n/a	437	n/a	7	2	n/a	5	0	-1	1	1	2	0.89958	0	0	1	1.4725
n/a	n/a	186	135.93	5	4	n/a	209	n/a	5	1	n/a	1	0	-1	1	0	2	0.71467	1	1	1	0.64015
n/a	n/a	187	144.09	5	6	n/a	205	n/a	5	5	n/a	3	0	-1	1	0	2	0.80227	1	1	2	0.86435
n/a	n/a	188	153.57	5	1	n/a	207	n/a	5	6	n/a	4	0	-1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	189	164.38	5	7	n/a	308	n/a	2	5	n/a	2	0	-1	1	0	1	0.69261	1	1	2	1.1731
n/a	n/a	190	173.05	5	2	n/a	431	n/a	7	3	n/a	5	0	-1	1	0	2	0.67684	1	1	2	0.68808
n/a	n/a	191	216.29	5	6	n/a	301	n/a	2	7	n/a	4	0	-1	1	0	2	0.70276	1	1	2	0.54079
n/a	n/a	192	224.85	5	8	n/a	437	n/a	7	2	n/a	5	0	-1	1	0	1	0.70886	1	1	2	0.57365
n/a	n/a	193	232.93	5	2	n/a	168	n/a	4	1	n/a	4	0	-1	1	0	1	0.57815	1	1	2	0.43992
n/a	n/a	194	246.09	5	6	n/a	308	n/a	2	5	n/a	2	0	1	1	1	1	0.5776	0	0	1	1.5873
n/a	n/a	195	255.56	5	4	n/a	243	n/a	6	3	n/a	3	0	1	1	0	1	0.63484	1	1	1	0.70638
n/a	n/a	196	263.71	5	3	n/a	107	n/a	1	1	n/a	3	0	1	1	0	2	0.83444	1	1	1	0.62403
n/a	n/a	197	272.97	5	6	n/a	116	n/a	1	6	n/a	3	0	1	1	0	1	0.5743	1	1	1	0.58937
n/a	n/a	198	281.44	5	8	n/a	308	n/a	2	5	n/a	2	0	1	1	0	1	0.68387	1	1	1	0.60594
n/a	n/a	199	290.54	5	7	n/a	301	n/a	2	7	n/a	4	1	1	1	1	2	0.68311	1	1	2	0.79199
n/a	n/a	200	299.82	5	4	n/a	228	n/a	3	4	n/a	4	1	1	1	1	2	0.9635	1	0	2	0.77599
n/a	n/a	201	308.36	5	1	n/a	107	n/a	1	1	n/a	3	1	1	1	1	2	0.64379	1	1	1	0.67763
n/a	n/a	202	316.99	5	6	n/a	466	n/a	8	6	n/a	5	1	1	1	1	2	0.7582	1	1	2	0.68207
n/a	n/a	203	325.23	5	2	n/a	191	n/a	5	2	n/a	3	1	1	1	1	1	0.70048	1	1	1	0.64615
n/a	n/a	204	334.38	5	5	n/a	464	n/a	8	5	n/a	5	1	1	1	1	2	0.71938	1	1	1	0.68634
n/a	n/a	205	348.57	5	7	n/a	243	n/a	6	3	n/a	3	0	-1	1	0	1	0.69191	1	1	2	0.47798
n/a	n/a	206	357.54	5	1	n/a	119	n/a	1	4	n/a	3	0	-1	1	0	2	0.80326	1	1	2	0.51302
n/a	n/a	207	365.66	5	2	n/a	245	n/a	6	2	n/a	4	1	-1	1	1	1	0.59317	1	1	2	0.6543
