onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0137	0.75	283	4.0039	2	4	2	302	0	0	1
10.018	0.75	284	8.0124	2	4	3	236	0	0	1
13.775	0.75	285	11.77	2	4	4	184	1	0.43177	1
17.575	0.75	286	15.569	2	4	6	244	0	0	1
21.332	0.75	287	19.327	2	4	5	209	0	0	1
24.341	0.75	288	22.337	2	4	4	177	0	0	1
27.354	0.75	289	25.346	2	4	2	307	0	0	1
30.614	0.75	290	28.606	2	4	1	114	0	0	1
34.372	0.75	291	32.368	2	4	4	162	1	0.41054	1
37.906	0.75	292	35.9	2	4	5	205	0	0	1
41.917	0.75	293	39.909	2	4	1	111	0	0	1
45.923	0.75	294	43.917	2	4	6	242	0	0	1
49.435	0.75	295	47.429	2	4	3	233	0	0	1
53.46	0.75	296	51.453	2	4	1	112	0	0	1
56.716	0.75	297	54.71	2	4	5	193	1	0.53669	1
60.003	0.75	298	57.997	2	4	1	107	0	0	1
63.009	0.75	299	61.002	2	4	2	308	0	0	1
66.515	0.75	300	64.51	2	4	6	243	0	0	1
70.275	0.75	301	68.268	2	4	2	301	0	0	1
73.529	0.75	302	71.524	2	4	3	234	0	0	1
76.536	0.75	303	74.532	2	4	6	245	0	0	1
79.797	0.75	304	77.791	2	4	4	164	0	0	1
83.554	0.75	305	81.549	2	4	5	207	0	0	1
87.079	0.75	306	85.074	2	4	3	228	0	0	1
90.091	0.75	307	88.084	2	4	1	111	1	0.44232	1
93.376	0.75	308	91.369	2	4	2	305	0	0	1
97.135	0.75	309	95.131	2	4	5	207	0	0	1
100.9	0.75	310	98.892	2	4	6	243	0	0	1
104.15	0.75	311	102.15	2	4	5	193	0	0	1
107.92	0.75	312	105.91	2	4	2	304	0	0	1
111.68	0.75	313	109.67	2	4	1	116	0	0	1
114.68	0.75	314	112.68	2	4	2	307	0	0	1
118.45	0.75	315	116.44	2	4	3	233	0	0	1
121.72	0.75	316	119.71	2	4	5	191	0	0	1
124.72	0.75	317	122.72	2	4	3	234	0	0	1
127.73	0.75	318	125.73	2	4	6	244	1	0.95808	1
131.5	0.75	319	129.48	2	4	1	107	0	0	1
135.25	0.75	320	133.25	2	4	2	308	0	0	1
139.26	0.75	321	137.25	2	4	4	184	0	0	1
143.02	0.75	322	141.02	2	4	3	226	0	0	1
146.78	0.75	323	144.78	2	4	1	119	0	0	1
149.79	0.75	324	147.78	2	4	4	177	0	0	1
153.55	0.75	325	151.54	2	4	5	205	0	0	1
156.57	0.75	326	154.56	2	4	4	162	0	0	1
160.58	0.75	327	158.57	2	4	3	228	0	0	1
163.58	0.75	328	161.58	2	4	4	168	1	0.44655	1
166.62	0.75	329	164.61	2	4	6	242	0	0	1
169.63	0.75	330	167.62	2	4	2	302	1	0.39603	1
206.84	0.75	331	204.83	2	4	6	241	0	0	1
210.1	0.75	332	208.09	2	4	3	233	0	0	1
214.11	0.75	333	212.1	2	4	1	116	0	0	1
217.12	0.75	334	215.11	2	4	4	164	0	0	1
220.13	0.75	335	218.12	2	4	2	301	1	0.49969	1
223.43	0.75	336	221.42	2	4	5	209	0	0	1
226.94	0.75	337	224.93	2	4	6	243	1	0.41221	1
230.97	0.75	338	228.97	2	4	4	184	0	0	1
234.48	0.75	339	232.48	2	4	5	193	0	0	1
238.25	0.75	340	236.24	2	4	1	114	0	0	1
241.25	0.75	341	239.25	2	4	2	304	0	0	1
245.01	0.75	342	243	2	4	6	245	0	0	1
248.27	0.75	343	246.26	2	4	5	191	0	0	1
252.27	0.75	344	250.27	2	4	3	228	0	0	1
255.79	0.75	345	253.78	2	4	1	119	0	0	1
259.56	0.75	346	257.55	2	4	6	241	0	0	1
263.57	0.75	347	261.56	2	4	3	236	1	0.49929	1
266.85	0.75	348	264.85	2	4	5	205	0	0	1
270.86	0.75	349	268.85	2	4	6	245	0	0	1
274.62	0.75	350	272.61	2	4	2	305	0	0	1
278.12	0.75	351	276.12	2	4	4	168	0	0	1
281.38	0.75	352	279.38	2	4	3	226	1	0.40599	1
285.17	0.75	353	283.17	2	4	1	112	0	0	1
288.43	0.75	354	286.43	2	4	4	177	0	0	1
291.44	0.75	355	289.43	2	4	3	236	0	0	1
294.71	0.75	356	292.7	2	4	6	242	1	0.46328	1
298	0.75	357	295.99	2	4	2	307	0	0	1
301.76	0.75	358	299.75	2	4	4	164	0	0	1
304.76	0.75	359	302.76	2	4	3	226	0	0	1
308.52	0.75	360	306.51	2	4	5	193	0	0	1
312.28	0.75	361	310.27	2	4	4	168	0	0	1
315.79	0.75	362	313.78	2	4	1	112	1	0.5109	1
318.83	0.75	363	316.82	2	4	2	308	0	0	1
322.08	0.75	364	320.08	2	4	5	207	0	0	1
326.09	0.75	365	324.08	2	4	6	244	0	0	1
329.11	0.75	366	327.11	2	4	5	209	0	0	1
332.87	0.75	367	330.87	2	4	3	234	0	0	1
336.13	0.75	368	334.13	2	4	4	162	1	0.49403	1
340.17	0.75	369	338.16	2	4	1	107	0	0	1
344.17	0.75	370	342.17	2	4	2	302	0	0	1
347.94	0.75	371	345.93	2	4	6	242	0	0	1
351.94	0.75	372	349.94	2	4	3	228	0	0	1
355.2	0.75	373	353.2	2	4	2	301	0	0	1
358.71	0.75	374	356.7	2	4	5	191	1	0.50454	1
362.5	0.75	375	360.49	2	4	1	111	0	0	1
366.27	0.75	376	364.26	2	4	6	241	0	0	1
