onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0139	0.75	283	4.0042	2	4	2	302	0	0	1
10.019	0.75	284	8.0136	2	4	3	236	0	0	1
13.777	0.75	285	11.772	2	4	4	184	1	0.62838	1
17.58	0.75	286	15.575	2	4	6	244	0	0	1
21.339	0.75	287	19.334	2	4	5	209	0	0	1
24.344	0.75	288	22.34	2	4	4	177	0	0	1
27.352	0.75	289	25.345	2	4	2	307	0	0	1
30.608	0.75	290	28.601	2	4	1	114	0	0	1
34.365	0.75	291	32.36	2	4	4	162	1	0.5239	1
37.902	0.75	292	35.897	2	4	5	205	0	0	1
41.915	0.75	293	39.908	2	4	1	111	0	0	1
45.924	0.75	294	43.919	2	4	6	242	0	0	1
49.434	0.75	295	47.427	2	4	3	233	0	0	1
53.457	0.75	296	51.45	2	4	1	112	0	0	1
56.713	0.75	297	54.708	2	4	5	193	1	0.50317	1
60.002	0.75	298	57.994	2	4	1	107	0	0	1
63.006	0.75	299	60.999	2	4	2	308	0	0	1
66.511	0.75	300	64.506	2	4	6	243	0	0	1
70.274	0.75	301	68.266	2	4	2	301	0	0	1
73.53	0.75	302	71.525	2	4	3	234	0	0	1
76.537	0.75	303	74.533	2	4	6	245	0	0	1
79.797	0.75	304	77.79	2	4	4	164	0	0	1
83.555	0.75	305	81.55	2	4	5	207	0	0	1
87.078	0.75	306	85.073	2	4	3	228	0	0	1
90.09	0.75	307	88.082	2	4	1	111	1	0.55556	1
93.377	0.75	308	91.37	2	4	2	305	0	0	1
97.131	0.75	309	95.127	2	4	5	207	0	0	1
100.89	0.75	310	98.886	2	4	6	243	0	0	1
104.15	0.75	311	102.15	2	4	5	193	0	0	1
107.91	0.75	312	105.9	2	4	2	304	0	0	1
111.66	0.75	313	109.66	2	4	1	116	0	0	1
114.67	0.75	314	112.66	2	4	2	307	0	0	1
118.43	0.75	315	116.42	2	4	3	233	0	0	1
121.7	0.75	316	119.7	2	4	5	191	0	0	1
124.71	0.75	317	122.71	2	4	3	234	0	0	1
127.72	0.75	318	125.71	2	4	6	244	1	0.59774	1
131.5	0.75	319	129.49	2	4	1	107	0	0	1
135.26	0.75	320	133.25	2	4	2	308	0	0	1
139.27	0.75	321	137.26	2	4	4	184	0	0	1
143.02	0.75	322	141.02	2	4	3	226	0	0	1
146.79	0.75	323	144.78	2	4	1	119	0	0	1
149.79	0.75	324	147.79	2	4	4	177	0	0	1
153.55	0.75	325	151.55	2	4	5	205	0	0	1
156.58	0.75	326	154.57	2	4	4	162	0	0	1
160.59	0.75	327	158.58	2	4	3	228	0	0	1
163.59	0.75	328	161.59	2	4	4	168	1	0.49674	1
166.63	0.75	329	164.62	2	4	6	242	0	0	1
169.63	0.75	330	167.63	2	4	2	302	1	0.49906	1
206.85	0.75	331	204.84	2	4	6	241	0	0	1
210.11	0.75	332	208.1	2	4	3	233	0	0	1
214.12	0.75	333	212.11	2	4	1	116	0	0	1
217.13	0.75	334	215.12	2	4	4	164	0	0	1
220.13	0.75	335	218.13	2	4	2	301	1	0.60034	1
223.44	0.75	336	221.43	2	4	5	209	0	0	1
226.94	0.75	337	224.94	2	4	6	243	1	0.57649	1
230.97	0.75	338	228.97	2	4	4	184	0	0	1
234.48	0.75	339	232.48	2	4	5	193	0	0	1
238.24	0.75	340	236.24	2	4	1	114	0	0	1
241.25	0.75	341	239.25	2	4	2	304	0	0	1
245.01	0.75	342	243	2	4	6	245	0	0	1
248.27	0.75	343	246.26	2	4	5	191	0	0	1
252.27	0.75	344	250.27	2	4	3	228	0	0	1
255.79	0.75	345	253.78	2	4	1	119	0	0	1
259.56	0.75	346	257.55	2	4	6	241	0	0	1
263.57	0.75	347	261.56	2	4	3	236	1	0.61881	1
266.85	0.75	348	264.85	2	4	5	205	0	0	1
270.86	0.75	349	268.86	2	4	6	245	0	0	1
274.63	0.75	350	272.62	2	4	2	305	0	0	1
278.13	0.75	351	276.13	2	4	4	168	0	0	1
281.39	0.75	352	279.39	2	4	3	226	1	0.48891	1
285.17	0.75	353	283.17	2	4	1	112	0	0	1
288.43	0.75	354	286.42	2	4	4	177	0	0	1
291.43	0.75	355	289.43	2	4	3	236	0	0	1
294.71	0.75	356	292.7	2	4	6	242	1	0.588	1
298	0.75	357	295.99	2	4	2	307	0	0	1
301.75	0.75	358	299.75	2	4	4	164	0	0	1
304.76	0.75	359	302.75	2	4	3	226	0	0	1
308.52	0.75	360	306.51	2	4	5	193	0	0	1
312.28	0.75	361	310.27	2	4	4	168	0	0	1
315.79	0.75	362	313.78	2	4	1	112	1	0.51354	1
318.83	0.75	363	316.82	2	4	2	308	0	0	1
322.08	0.75	364	320.08	2	4	5	207	0	0	1
326.09	0.75	365	324.08	2	4	6	244	0	0	1
329.11	0.75	366	327.11	2	4	5	209	0	0	1
332.88	0.75	367	330.87	2	4	3	234	0	0	1
336.13	0.75	368	334.13	2	4	4	162	1	0.48834	1
340.17	0.75	369	338.16	2	4	1	107	0	0	1
344.17	0.75	370	342.17	2	4	2	302	0	0	1
347.93	0.75	371	345.93	2	4	6	242	0	0	1
351.94	0.75	372	349.94	2	4	3	228	0	0	1
355.2	0.75	373	353.19	2	4	2	301	0	0	1
358.7	0.75	374	356.7	2	4	5	191	1	0.56907	1
362.49	0.75	375	360.49	2	4	1	111	0	0	1
366.27	0.75	376	364.26	2	4	6	241	0	0	1
