onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
0	0.75	95	0	2	2	3	234	0	0	n/a
0	0.75	96	0	2	2	5	205	0	0	n/a
0	0.75	97	0	2	2	6	245	0	0	n/a
0	0.75	98	0	2	2	2	307	0	0	n/a
0	0.75	99	0	2	2	6	243	0	0	n/a
0	0.75	100	0	2	2	4	164	0	0	n/a
0	0.75	101	0	2	2	5	209	0	0	n/a
0	0.75	102	0	2	2	2	308	0	0	n/a
0	0.75	103	0	2	2	4	184	1	0	n/a
0	0.75	104	0	2	2	2	304	0	0	n/a
0	0.75	105	0	2	2	6	241	1	0	n/a
0	0.75	106	0	2	2	2	305	1	0	n/a
0	0.75	107	0	2	2	5	207	0	0	n/a
0	0.75	108	0	2	2	3	236	0	0	n/a
0	0.75	109	0	2	2	4	162	0	0	n/a
0	0.75	110	0	2	2	3	226	0	0	n/a
0	0.75	111	0	2	2	5	191	0	0	n/a
0	0.75	112	0	2	2	4	177	0	0	n/a
0	0.75	113	0	2	2	1	119	0	0	n/a
0	0.75	114	0	2	2	6	244	0	0	n/a
0	0.75	115	0	2	2	1	114	0	0	n/a
0	0.75	116	0	2	2	2	301	1	0	n/a
0	0.75	117	0	2	2	3	233	0	0	n/a
0	0.75	118	0	2	2	1	107	0	0	n/a
0	0.75	119	0	2	2	2	304	0	0	n/a
0	0.75	120	0	2	2	5	209	0	0	n/a
0	0.75	121	0	2	2	2	305	0	0	n/a
0	0.75	122	0	2	2	1	116	0	0	n/a
0	0.75	123	0	2	2	3	233	0	0	n/a
0	0.75	124	0	2	2	5	205	1	0	n/a
0	0.75	125	0	2	2	1	114	0	0	n/a
0	0.75	126	0	2	2	4	184	0	0	n/a
0	0.75	127	0	2	2	5	207	0	0	n/a
0	0.75	128	0	2	2	6	244	0	0	n/a
0	0.75	129	0	2	2	1	116	0	0	n/a
0	0.75	130	0	2	2	6	243	0	0	n/a
0	0.75	131	0	2	2	3	236	0	0	n/a
0	0.75	132	0	2	2	1	111	0	0	n/a
0	0.75	133	0	2	2	3	234	1	0	n/a
0	0.75	134	0	2	2	4	168	0	0	n/a
0	0.75	135	0	2	2	2	302	0	0	n/a
0	0.75	136	0	2	2	4	162	0	0	n/a
0	0.75	137	0	2	2	6	242	0	0	n/a
0	0.75	138	0	2	2	5	193	0	0	n/a
0	0.75	139	0	2	2	3	228	1	0	n/a
0	0.75	140	0	2	2	4	177	0	0	n/a
0	0.75	141	0	2	2	6	245	0	0	n/a
0	0.75	142	0	2	2	1	112	0	0	n/a
0	0.75	143	0	2	2	6	243	0	0	n/a
0	0.75	144	0	2	2	2	308	1	0	n/a
0	0.75	145	0	2	2	1	107	0	0	n/a
0	0.75	146	0	2	2	2	307	0	0	n/a
0	0.75	147	0	2	2	5	205	0	0	n/a
0	0.75	148	0	2	2	3	226	0	0	n/a
0	0.75	149	0	2	2	4	168	1	0	n/a
0	0.75	150	0	2	2	1	111	0	0	n/a
0	0.75	151	0	2	2	3	233	0	0	n/a
0	0.75	152	0	2	2	2	301	0	0	n/a
0	0.75	153	0	2	2	6	242	0	0	n/a
0	0.75	154	0	2	2	5	191	0	0	n/a
0	0.75	155	0	2	2	4	177	0	0	n/a
0	0.75	156	0	2	2	5	207	0	0	n/a
0	0.75	157	0	2	2	1	119	0	0	n/a
0	0.75	158	0	2	2	4	164	0	0	n/a
0	0.75	159	0	2	2	2	307	1	0	n/a
0	0.75	160	0	2	2	3	228	0	0	n/a
0	0.75	161	0	2	2	6	244	0	0	n/a
0	0.75	162	0	2	2	3	234	0	0	n/a
0	0.75	163	0	2	2	4	184	0	0	n/a
0	0.75	164	0	2	2	1	112	0	0	n/a
0	0.75	165	0	2	2	5	193	0	0	n/a
0	0.75	166	0	2	2	6	241	1	0	n/a
0	0.75	167	0	2	2	2	302	0	0	n/a
0	0.75	168	0	2	2	5	209	0	0	n/a
0	0.75	169	0	2	2	3	233	0	0	n/a
0	0.75	170	0	2	2	1	114	1	0	n/a
0	0.75	171	0	2	2	2	304	0	0	n/a
0	0.75	172	0	2	2	5	191	0	0	n/a
0	0.75	173	0	2	2	6	243	0	0	n/a
0	0.75	174	0	2	2	3	226	0	0	n/a
0	0.75	175	0	2	2	5	205	0	0	n/a
0	0.75	176	0	2	2	4	164	0	0	n/a
0	0.75	177	0	2	2	2	308	0	0	n/a
0	0.75	178	0	2	2	6	242	0	0	n/a
0	0.75	179	0	2	2	3	236	0	0	n/a
0	0.75	180	0	2	2	2	305	1	0	n/a
0	0.75	181	0	2	2	3	228	0	0	n/a
0	0.75	182	0	2	2	4	168	0	0	n/a
0	0.75	183	0	2	2	1	119	1	0	n/a
0	0.75	184	0	2	2	6	245	1	0	n/a
0	0.75	185	0	2	2	4	162	0	0	n/a
0	0.75	186	0	2	2	5	193	0	0	n/a
0	0.75	187	0	2	2	6	241	0	0	n/a
0	0.75	188	0	2	2	1	116	0	0	n/a
