onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.013	0.75	95	4.0037	2	2	3	234	0	0	1
9.7823	0.75	96	7.7763	2	2	5	205	0	0	1
12.789	0.75	97	10.783	2	2	6	245	0	0	1
16.554	0.75	98	14.546	2	2	2	307	0	0	1
20.312	0.75	99	18.306	2	2	6	243	0	0	1
23.824	0.75	100	21.816	2	2	4	164	0	0	1
27.33	0.75	101	25.325	2	2	5	209	0	0	1
31.094	0.75	102	29.086	2	2	2	308	0	0	1
35.104	0.75	103	33.099	2	2	4	184	1	0.37954	1
38.392	0.75	104	36.385	2	2	2	304	0	0	1
41.398	0.75	105	39.393	2	2	6	241	1	0.41174	1
44.449	0.75	106	42.441	2	2	2	305	1	0.45692	1
47.735	0.75	107	45.731	2	2	5	207	0	0	1
50.745	0.75	108	48.74	2	2	3	236	0	0	1
54.004	0.75	109	51.999	2	2	4	162	0	0	1
57.765	0.75	110	55.761	2	2	3	226	0	0	1
61.776	0.75	111	59.772	2	2	5	191	0	0	1
64.785	0.75	112	62.781	2	2	4	177	0	0	1
68.795	0.75	113	66.788	2	2	1	119	0	0	1
72.552	0.75	114	70.547	2	2	6	244	0	0	1
75.562	0.75	115	73.555	2	2	1	114	0	0	1
79.585	0.75	116	77.576	2	2	2	301	1	0.38473	1
82.624	0.75	117	80.617	2	2	3	233	0	0	1
85.628	0.75	118	83.622	2	2	1	107	0	0	1
89.635	0.75	119	87.627	2	2	2	304	0	0	1
93.142	0.75	120	91.136	2	2	5	209	0	0	1
96.902	0.75	121	94.895	2	2	2	305	0	0	1
100.41	0.75	122	98.403	2	2	1	116	0	0	1
104.17	0.75	123	102.16	2	2	3	233	0	0	1
107.17	0.75	124	105.17	2	2	5	205	1	0.40453	1
110.46	0.75	125	108.45	2	2	1	114	0	0	1
113.48	0.75	126	111.47	2	2	4	184	0	0	1
116.74	0.75	127	114.73	2	2	5	207	0	0	1
119.74	0.75	128	117.74	2	2	6	244	0	0	1
123.01	0.75	129	121	2	2	1	116	0	0	1
126.76	0.75	130	124.76	2	2	6	243	0	0	1
130.02	0.75	131	128.02	2	2	3	236	0	0	1
133.79	0.75	132	131.78	2	2	1	111	0	0	1
137.8	0.75	133	135.79	2	2	3	234	1	0.41073	1
140.83	0.75	134	138.83	2	2	4	168	0	0	1
143.84	0.75	135	141.84	2	2	2	302	0	0	1
147.61	0.75	136	145.61	2	2	4	162	0	0	1
151.37	0.75	137	149.37	2	2	6	242	0	0	1
155.38	0.75	138	153.37	2	2	5	193	0	0	1
159.39	0.75	139	157.39	2	2	3	228	1	0.40068	1
162.92	0.75	140	160.92	2	2	4	177	0	0	1
166.94	0.75	141	164.93	2	2	6	245	0	0	1
170.95	0.75	142	168.94	2	2	1	112	0	0	1
206.8	0.75	143	204.79	2	2	6	243	0	0	1
209.81	0.75	144	207.8	2	2	2	308	1	0	0
213.57	0.75	145	211.56	2	2	1	107	0	0	1
217.59	0.75	146	215.58	2	2	2	307	0	0	1
221.35	0.75	147	219.34	2	2	5	205	0	0	1
225.11	0.75	148	223.11	2	2	3	226	0	0	1
228.37	0.75	149	226.37	2	2	4	168	1	0.3644	1
232.16	0.75	150	230.15	2	2	1	111	0	0	1
236.17	0.75	151	234.16	2	2	3	233	0	0	1
239.17	0.75	152	237.17	2	2	2	301	0	0	1
242.93	0.75	153	240.93	2	2	6	242	0	0	1
246.19	0.75	154	244.18	2	2	5	191	0	0	1
249.2	0.75	155	247.19	2	2	4	177	0	0	1
252.97	0.75	156	250.97	2	2	5	207	0	0	1
255.98	0.75	157	253.98	2	2	1	119	0	0	1
259.24	0.75	158	257.23	2	2	4	164	0	0	1
262.75	0.75	159	260.74	2	2	2	307	1	0.44684	1
266.53	0.75	160	264.53	2	2	3	228	0	0	1
269.79	0.75	161	267.78	2	2	6	244	0	0	1
273.55	0.75	162	271.54	2	2	3	234	0	0	1
277.56	0.75	163	275.55	2	2	4	184	0	0	1
280.82	0.75	164	278.81	2	2	1	112	0	0	1
284.83	0.75	165	282.82	2	2	5	193	0	0	1
288.1	0.75	166	286.09	2	2	6	241	1	0.43165	1
291.88	0.75	167	289.88	2	2	2	302	0	0	1
295.89	0.75	168	293.89	2	2	5	209	0	0	1
299.15	0.75	169	297.14	2	2	3	233	0	0	1
302.91	0.75	170	300.9	2	2	1	114	1	0.35354	1
305.95	0.75	171	303.94	2	2	2	304	0	0	1
309.95	0.75	172	307.95	2	2	5	191	0	0	1
313.71	0.75	173	311.71	2	2	6	243	0	0	1
317.47	0.75	174	315.47	2	2	3	226	0	0	1
320.73	0.75	175	318.73	2	2	5	205	0	0	1
324.51	0.75	176	322.5	2	2	4	164	0	0	1
328.51	0.75	177	326.5	2	2	2	308	0	0	1
332.02	0.75	178	330.01	2	2	6	242	0	0	1
335.78	0.75	179	333.78	2	2	3	236	0	0	1
339.79	0.75	180	337.79	2	2	2	305	1	0.47213	1
343.08	0.75	181	341.07	2	2	3	228	0	0	1
346.09	0.75	182	344.08	2	2	4	168	0	0	1
349.35	0.75	183	347.34	2	2	1	119	1	0.42623	1
352.64	0.75	184	350.63	2	2	6	245	1	0.4836	1
355.92	0.75	185	353.92	2	2	4	162	0	0	1
358.94	0.75	186	356.93	2	2	5	193	0	0	1
362.45	0.75	187	360.44	2	2	6	241	0	0	1
366.21	0.75	188	364.2	2	2	1	116	0	0	1
