onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
9.0902	5.5	173	n/a	5	1	234	n/a	3	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.338	5.5	174	n/a	5	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.661	5.5	175	n/a	5	8	119	n/a	1	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.969	5.5	176	n/a	5	1	308	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
46.523	5.5	177	n/a	5	7	164	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.19	5.5	178	n/a	5	3	301	n/a	2	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.04	5.5	179	n/a	5	1	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.37	5.5	180	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
82.44	5.5	181	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
92.194	5.5	182	n/a	5	1	234	n/a	3	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
104.06	5.5	183	n/a	5	2	116	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
114.37	5.5	184	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.59	5.5	185	n/a	5	6	464	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.39	5.5	186	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
142.28	5.5	187	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.82	5.5	188	n/a	5	5	304	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
160.73	5.5	189	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
171.54	5.5	190	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
214.58	5.5	191	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.58	5.5	192	n/a	5	4	193	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
233.5	5.5	193	n/a	5	6	177	n/a	4	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
245.49	5.5	194	n/a	5	2	236	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
254.07	5.5	195	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
263.02	5.5	196	n/a	5	7	307	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
270.93	5.5	197	n/a	5	2	207	n/a	5	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
280.41	5.5	198	n/a	5	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
289.64	5.5	199	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
299.92	5.5	200	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
309.19	5.5	201	n/a	5	5	209	n/a	5	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
317.99	5.5	202	n/a	5	2	241	n/a	6	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
326.54	5.5	203	n/a	5	6	233	n/a	3	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
335.91	5.5	204	n/a	5	1	308	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
348.13	5.5	205	n/a	5	3	111	n/a	1	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
356.31	5.5	206	n/a	5	5	168	n/a	4	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
365.41	5.5	207	n/a	5	6	464	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
374.34	5.5	208	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
383.81	5.5	209	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
392.83	5.5	210	n/a	5	6	245	n/a	6	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
400.94	5.5	211	n/a	5	3	436	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
410.66	5.5	212	n/a	5	7	164	n/a	4	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
418.94	5.5	213	n/a	5	8	305	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
428	5.5	214	n/a	5	2	437	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
437.26	5.5	215	n/a	5	3	242	n/a	6	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	173	14.59	5	1	n/a	431	n/a	7	1	n/a	5	1	1	2.5	0	2	0.82751	0	1	1	0.60878
n/a	n/a	174	23.838	5	4	n/a	436	n/a	7	3	n/a	5	0	1	2.25	0	2	0.81407	1	0	2	1.1994
n/a	n/a	175	33.161	5	8	n/a	228	n/a	3	8	n/a	4	1	1	2	1	1	0.80293	1	1	1	1.1919
n/a	n/a	176	42.469	5	1	n/a	437	n/a	7	2	n/a	5	0	1	1.75	1	2	0.83911	0	1	1	1.4127
n/a	n/a	177	52.023	5	7	n/a	466	n/a	8	8	n/a	5	0	1	1.5	0	2	0.77146	1	0	2	1.0889
n/a	n/a	178	60.69	5	3	n/a	433	n/a	7	4	n/a	5	0	1	1.25	0	1	0.95481	1	0	1	1.0951
n/a	n/a	179	69.54	5	1	n/a	193	n/a	5	4	n/a	4	0	1	1	0	2	0.83402	1	0	1	0.68682
n/a	n/a	180	78.87	5	6	n/a	191	n/a	5	6	n/a	3	1	1	1	1	1	1.0014	1	1	1	0.7599
n/a	n/a	181	87.94	5	3	n/a	305	n/a	2	8	n/a	2	0	1	1	1	2	0.79845	0	0	1	1.1409
n/a	n/a	182	97.694	5	1	n/a	308	n/a	2	1	n/a	2	0	1	1	0	2	0.94896	1	1	2	0.91689
n/a	n/a	183	109.56	5	2	n/a	162	n/a	4	3	n/a	1	0	-1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	184	119.87	5	3	n/a	111	n/a	1	3	n/a	2	1	-1	1	0	2	0.97003	0	1	2	0.95888
n/a	n/a	185	129.09	5	6	n/a	177	n/a	4	6	n/a	2	1	-1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	186	138.89	5	8	n/a	184	n/a	4	8	n/a	1	1	-1	1	0	2	0.62509	0	1	1	0.44113
n/a	n/a	187	147.78	5	2	n/a	205	n/a	5	1	n/a	3	0	-1	1	1	1	0.79786	0	1	1	0.93817
n/a	n/a	188	157.32	5	5	n/a	207	n/a	5	2	n/a	4	0	-1	1	0	1	0.82944	1	1	2	0.76482
