onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0137	0.75	283	4.0039	2	4	2	302	0	0	1
10.017	0.75	284	8.0115	2	4	3	236	0	0	1
13.774	0.75	285	11.769	2	4	4	184	1	0.49927	1
17.573	0.75	286	15.567	2	4	6	244	0	0	1
21.334	0.75	287	19.329	2	4	5	209	0	0	1
24.341	0.75	288	22.337	2	4	4	177	0	0	1
27.349	0.75	289	25.342	2	4	2	307	0	0	1
30.609	0.75	290	28.602	2	4	1	114	0	0	1
34.364	0.75	291	32.358	2	4	4	162	1	0.46217	1
37.897	0.75	292	35.892	2	4	5	205	0	0	1
41.91	0.75	293	39.904	2	4	1	111	0	0	1
45.914	0.75	294	43.909	2	4	6	242	0	0	1
49.426	0.75	295	47.419	2	4	3	233	0	0	1
53.448	0.75	296	51.441	2	4	1	112	0	0	1
56.701	0.75	297	54.697	2	4	5	193	1	0.52531	1
59.99	0.75	298	57.983	2	4	1	107	0	0	1
62.995	0.75	299	60.988	2	4	2	308	0	0	1
66.501	0.75	300	64.496	2	4	6	243	0	0	1
70.265	0.75	301	68.258	2	4	2	301	0	0	1
73.518	0.75	302	71.513	2	4	3	234	0	0	1
76.525	0.75	303	74.521	2	4	6	245	0	0	1
79.789	0.75	304	77.781	2	4	4	164	0	0	1
83.545	0.75	305	81.541	2	4	5	207	0	0	1
87.069	0.75	306	85.065	2	4	3	228	0	0	1
90.079	0.75	307	88.072	2	4	1	111	1	0.51596	1
93.366	0.75	308	91.359	2	4	2	305	0	0	1
97.125	0.75	309	95.121	2	4	5	207	0	0	1
100.88	0.75	310	98.879	2	4	6	243	0	0	1
104.14	0.75	311	102.14	2	4	5	193	0	0	1
107.9	0.75	312	105.9	2	4	2	304	0	0	1
111.66	0.75	313	109.65	2	4	1	116	0	0	1
114.67	0.75	314	112.66	2	4	2	307	0	0	1
118.42	0.75	315	116.42	2	4	3	233	0	0	1
121.69	0.75	316	119.69	2	4	5	191	0	0	1
124.7	0.75	317	122.69	2	4	3	234	0	0	1
127.71	0.75	318	125.7	2	4	6	244	1	0.50944	1
131.5	0.75	319	129.49	2	4	1	107	0	0	1
135.25	0.75	320	133.25	2	4	2	308	0	0	1
139.26	0.75	321	137.26	2	4	4	184	0	0	1
143.02	0.75	322	141.02	2	4	3	226	0	0	1
146.79	0.75	323	144.78	2	4	1	119	0	0	1
149.79	0.75	324	147.79	2	4	4	177	0	0	1
153.55	0.75	325	151.55	2	4	5	205	0	0	1
156.58	0.75	326	154.57	2	4	4	162	0	0	1
160.59	0.75	327	158.58	2	4	3	228	0	0	1
163.59	0.75	328	161.59	2	4	4	168	1	0.55124	1
166.63	0.75	329	164.63	2	4	6	242	0	0	1
169.64	0.75	330	167.63	2	4	2	302	1	0.64416	1
211.13	0.75	331	209.12	2	4	6	241	0	0	1
214.39	0.75	332	212.38	2	4	3	233	0	0	1
218.39	0.75	333	216.38	2	4	1	116	0	0	1
221.4	0.75	334	219.39	2	4	4	164	0	0	1
224.41	0.75	335	222.4	2	4	2	301	1	0.57072	1
227.71	0.75	336	225.7	2	4	5	209	0	0	1
231.22	0.75	337	229.22	2	4	6	243	1	0.50383	1
235.26	0.75	338	233.25	2	4	4	184	0	0	1
238.76	0.75	339	236.76	2	4	5	193	0	0	1
242.53	0.75	340	240.52	2	4	1	114	0	0	1
245.53	0.75	341	243.53	2	4	2	304	0	0	1
249.29	0.75	342	247.28	2	4	6	245	0	0	1
252.55	0.75	343	250.54	2	4	5	191	0	0	1
256.56	0.75	344	254.55	2	4	3	228	0	0	1
260.07	0.75	345	258.06	2	4	1	119	0	0	1
263.84	0.75	346	261.83	2	4	6	241	0	0	1
267.85	0.75	347	265.84	2	4	3	236	1	0.43077	1
271.14	0.75	348	269.13	2	4	5	205	0	0	1
275.15	0.75	349	273.14	2	4	6	245	0	0	1
278.91	0.75	350	276.9	2	4	2	305	0	0	1
282.42	0.75	351	280.41	2	4	4	168	0	0	1
285.67	0.75	352	283.67	2	4	3	226	1	0.47188	1
289.46	0.75	353	287.45	2	4	1	112	0	0	1
292.71	0.75	354	290.71	2	4	4	177	0	0	1
295.72	0.75	355	293.71	2	4	3	236	0	0	1
298.99	0.75	356	296.99	2	4	6	242	1	0.59246	1
302.28	0.75	357	300.27	2	4	2	307	0	0	1
306.04	0.75	358	304.03	2	4	4	164	0	0	1
309.04	0.75	359	307.04	2	4	3	226	0	0	1
312.81	0.75	360	310.8	2	4	5	193	0	0	1
316.57	0.75	361	314.56	2	4	4	168	0	0	1
320.08	0.75	362	318.07	2	4	1	112	1	0.55074	1
323.11	0.75	363	321.11	2	4	2	308	0	0	1
326.37	0.75	364	324.36	2	4	5	207	0	0	1
330.38	0.75	365	328.37	2	4	6	244	0	0	1
333.4	0.75	366	331.4	2	4	5	209	0	0	1
337.16	0.75	367	335.16	2	4	3	234	0	0	1
340.42	0.75	368	338.41	2	4	4	162	1	0.42007	1
344.46	0.75	369	342.45	2	4	1	107	0	0	1
348.46	0.75	370	346.46	2	4	2	302	0	0	1
352.22	0.75	371	350.22	2	4	6	242	0	0	1
356.24	0.75	372	354.23	2	4	3	228	0	0	1
359.5	0.75	373	357.49	2	4	2	301	0	0	1
363	0.75	374	360.99	2	4	5	191	1	0.48283	1
366.78	0.75	375	364.78	2	4	1	111	0	0	1
370.56	0.75	376	368.55	2	4	6	241	0	0	1
