onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
7.2964	5.5	87	n/a	3	2	245	n/a	6	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.115	5.5	88	n/a	3	3	114	n/a	1	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.641	5.5	89	n/a	3	7	162	n/a	4	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.257	5.5	90	n/a	3	1	107	n/a	1	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.068	5.5	91	n/a	3	2	233	n/a	3	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.202	5.5	92	n/a	3	5	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.333	5.5	93	n/a	3	1	209	n/a	5	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.753	5.5	94	n/a	3	2	191	n/a	5	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
78.956	5.5	95	n/a	3	4	184	n/a	4	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.387	5.5	96	n/a	3	7	162	n/a	4	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.3	5.5	97	n/a	3	2	177	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.06	5.5	98	n/a	3	8	193	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
