onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0129	0.75	283	4.0035	2	4	2	302	0	0	1
10.017	0.75	284	8.0119	2	4	3	236	0	0	1
13.777	0.75	285	11.772	2	4	4	184	1	0.48399	1
17.574	0.75	286	15.569	2	4	6	244	0	0	1
21.336	0.75	287	19.331	2	4	5	209	0	0	1
24.342	0.75	288	22.338	2	4	4	177	0	0	1
27.351	0.75	289	25.344	2	4	2	307	0	0	1
30.607	0.75	290	28.6	2	4	1	114	0	0	1
34.362	0.75	291	32.357	2	4	4	162	1	0.49801	1
37.898	0.75	292	35.894	2	4	5	205	0	0	1
41.913	0.75	293	39.906	2	4	1	111	0	0	1
45.919	0.75	294	43.914	2	4	6	242	0	0	1
49.427	0.75	295	47.42	2	4	3	233	0	0	1
53.452	0.75	296	51.444	2	4	1	112	0	0	1
56.707	0.75	297	54.702	2	4	5	193	1	0.44627	1
59.996	0.75	298	57.988	2	4	1	107	0	0	1
63.001	0.75	299	60.994	2	4	2	308	0	0	1
66.509	0.75	300	64.504	2	4	6	243	0	0	1
70.271	0.75	301	68.264	2	4	2	301	0	0	1
73.523	0.75	302	71.518	2	4	3	234	0	0	1
76.531	0.75	303	74.526	2	4	6	245	0	0	1
79.791	0.75	304	77.784	2	4	4	164	0	0	1
83.546	0.75	305	81.542	2	4	5	207	0	0	1
87.069	0.75	306	85.064	2	4	3	228	0	0	1
90.077	0.75	307	88.07	2	4	1	111	1	0.67372	1
93.364	0.75	308	91.357	2	4	2	305	0	0	1
97.119	0.75	309	95.114	2	4	5	207	0	0	1
100.88	0.75	310	98.873	2	4	6	243	0	0	1
104.14	0.75	311	102.13	2	4	5	193	0	0	1
107.9	0.75	312	105.89	2	4	2	304	0	0	1
111.66	0.75	313	109.65	2	4	1	116	0	0	1
114.66	0.75	314	112.66	2	4	2	307	0	0	1
118.42	0.75	315	116.41	2	4	3	233	0	0	1
121.7	0.75	316	119.69	2	4	5	191	0	0	1
124.7	0.75	317	122.69	2	4	3	234	0	0	1
127.71	0.75	318	125.7	2	4	6	244	1	0.52061	1
131.49	0.75	319	129.49	2	4	1	107	0	0	1
135.25	0.75	320	133.24	2	4	2	308	0	0	1
139.26	0.75	321	137.26	2	4	4	184	0	0	1
143.02	0.75	322	141.02	2	4	3	226	0	0	1
146.78	0.75	323	144.77	2	4	1	119	0	0	1
149.79	0.75	324	147.78	2	4	4	177	0	0	1
153.54	0.75	325	151.54	2	4	5	205	0	0	1
156.57	0.75	326	154.56	2	4	4	162	0	0	1
160.58	0.75	327	158.57	2	4	3	228	0	0	1
163.58	0.75	328	161.58	2	4	4	168	1	0.67591	1
166.62	0.75	329	164.61	2	4	6	242	0	0	1
169.63	0.75	330	167.62	2	4	2	302	1	0.76281	1
206.25	0.75	331	204.24	2	4	6	241	0	0	1
209.51	0.75	332	207.5	2	4	3	233	0	0	1
213.52	0.75	333	211.51	2	4	1	116	0	0	1
216.52	0.75	334	214.51	2	4	4	164	0	0	1
219.53	0.75	335	217.52	2	4	2	301	1	0.67671	1
222.83	0.75	336	220.82	2	4	5	209	0	0	1
226.34	0.75	337	224.33	2	4	6	243	1	0.40046	1
230.37	0.75	338	228.37	2	4	4	184	0	0	1
233.88	0.75	339	231.87	2	4	5	193	0	0	1
237.64	0.75	340	235.63	2	4	1	114	0	0	1
240.64	0.75	341	238.64	2	4	2	304	0	0	1
244.4	0.75	342	242.39	2	4	6	245	0	0	1
247.66	0.75	343	245.65	2	4	5	191	0	0	1
251.67	0.75	344	249.66	2	4	3	228	0	0	1
255.18	0.75	345	253.17	2	4	1	119	0	0	1
258.95	0.75	346	256.94	2	4	6	241	0	0	1
262.96	0.75	347	260.95	2	4	3	236	1	0.41002	1
266.24	0.75	348	264.24	2	4	5	205	0	0	1
270.25	0.75	349	268.25	2	4	6	245	0	0	1
274.02	0.75	350	272.01	2	4	2	305	0	0	1
277.52	0.75	351	275.51	2	4	4	168	0	0	1
280.78	0.75	352	278.77	2	4	3	226	1	0.50119	1
284.56	0.75	353	282.56	2	4	1	112	0	0	1
287.82	0.75	354	285.81	2	4	4	177	0	0	1
290.82	0.75	355	288.82	2	4	3	236	0	0	1
294.1	0.75	356	292.09	2	4	6	242	1	0.52615	1
297.39	0.75	357	295.38	2	4	2	307	0	0	1
301.14	0.75	358	299.14	2	4	4	164	0	0	1
304.15	0.75	359	302.14	2	4	3	226	0	0	1
307.91	0.75	360	305.9	2	4	5	193	0	0	1
311.67	0.75	361	309.66	2	4	4	168	0	0	1
315.18	0.75	362	313.17	2	4	1	112	1	0.58246	1
318.21	0.75	363	316.21	2	4	2	308	0	0	1
321.47	0.75	364	319.46	2	4	5	207	0	0	1
325.48	0.75	365	323.47	2	4	6	244	0	0	1
328.5	0.75	366	326.49	2	4	5	209	0	0	1
332.26	0.75	367	330.26	2	4	3	234	0	0	1
335.52	0.75	368	333.51	2	4	4	162	1	0.44147	1
339.55	0.75	369	337.55	2	4	1	107	0	0	1
343.56	0.75	370	341.56	2	4	2	302	0	0	1
347.32	0.75	371	345.32	2	4	6	242	0	0	1
351.33	0.75	372	349.33	2	4	3	228	0	0	1
354.59	0.75	373	352.59	2	4	2	301	0	0	1
358.1	0.75	374	356.09	2	4	5	191	1	0.44267	1
361.88	0.75	375	359.87	2	4	1	111	0	0	1
365.65	0.75	376	363.65	2	4	6	241	0	0	1
