onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0138	0.75	377	4.004	2	5	4	177	0	0	1
9.7735	0.75	378	7.7647	2	5	2	301	0	0	1
12.776	0.75	379	10.771	2	5	6	245	0	0	1
16.035	0.75	380	14.03	2	5	3	226	0	0	1
19.295	0.75	381	17.29	2	5	6	242	0	0	1
22.55	0.75	382	20.545	2	5	2	302	0	0	1
26.559	0.75	383	24.553	2	5	5	209	1	0.42075	1
29.847	0.75	384	27.839	2	5	1	111	0	0	1
32.848	0.75	385	30.844	2	5	5	193	0	0	1
36.128	0.75	386	34.121	2	5	1	116	0	0	1
39.132	0.75	387	37.127	2	5	6	244	0	0	1
42.897	0.75	388	40.889	2	5	1	119	0	0	1
46.151	0.75	389	44.146	2	5	5	205	0	0	1
50.158	0.75	390	48.15	2	5	2	307	0	0	1
53.162	0.75	391	51.157	2	5	4	168	0	0	1
57.17	0.75	392	55.166	2	5	5	207	0	0	1
60.682	0.75	393	58.675	2	5	2	308	1	0	0
63.94	0.75	394	61.934	2	5	3	233	0	0	1
66.947	0.75	395	64.943	2	5	6	243	0	0	1
70.975	0.75	396	68.969	2	5	3	228	1	0.48905	1
74.758	0.75	397	72.753	2	5	4	184	0	0	1
77.768	0.75	398	75.762	2	5	3	234	0	0	1
81.777	0.75	399	79.77	2	5	1	107	0	0	1
85.536	0.75	400	83.528	2	5	4	164	0	0	1
88.539	0.75	401	86.534	2	5	6	242	0	0	1
92.302	0.75	402	90.296	2	5	3	236	0	0	1
96.062	0.75	403	94.057	2	5	5	191	0	0	1
99.324	0.75	404	97.32	2	5	6	244	1	0.51445	1
102.36	0.75	405	100.35	2	5	5	193	0	0	1
105.63	0.75	406	103.63	2	5	6	243	0	0	1
109.4	0.75	407	107.39	2	5	1	116	0	0	1
112.91	0.75	408	110.9	2	5	4	177	1	0.48433	1
116.94	0.75	409	114.94	2	5	2	305	0	0	1
120.7	0.75	410	118.69	2	5	4	162	0	0	1
124.46	0.75	411	122.46	2	5	1	119	1	0.53034	1
127.5	0.75	412	125.49	2	5	5	205	0	0	1
131.26	0.75	413	129.26	2	5	1	112	0	0	1
135.02	0.75	414	133.02	2	5	2	308	0	0	1
138.78	0.75	415	136.77	2	5	3	226	1	0.4169	1
142.08	0.75	416	140.08	2	5	1	114	0	0	1
145.84	0.75	417	143.84	2	5	3	233	0	0	1
149.6	0.75	418	147.6	2	5	2	304	0	0	1
152.86	0.75	419	150.85	2	5	5	207	0	0	1
156.37	0.75	420	154.36	2	5	3	228	0	0	1
160.38	0.75	421	158.37	2	5	4	164	0	0	1
163.89	0.75	422	161.88	2	5	6	241	1	0.43136	1
166.92	0.75	423	164.92	2	5	4	168	0	0	1
170.69	0.75	424	168.68	2	5	2	307	0	0	1
207.69	0.75	425	205.68	2	5	5	191	0	0	1
211.21	0.75	426	209.2	2	5	2	302	0	0	1
214.46	0.75	427	212.46	2	5	5	193	0	0	1
218.48	0.75	428	216.47	2	5	6	241	0	0	1
222.49	0.75	429	220.48	2	5	1	114	0	0	1
225.75	0.75	430	223.74	2	5	6	243	0	0	1
229.51	0.75	431	227.51	2	5	4	168	0	0	1
233.52	0.75	432	231.52	2	5	6	245	1	0.44087	1
236.56	0.75	433	234.55	2	5	3	226	0	0	1
240.32	0.75	434	238.31	2	5	5	205	0	0	1
243.32	0.75	435	241.32	2	5	3	234	1	0.51996	1
246.37	0.75	436	244.37	2	5	6	242	0	0	1
249.38	0.75	437	247.38	2	5	2	305	0	0	1
253.39	0.75	438	251.39	2	5	4	184	0	0	1
256.4	0.75	439	254.4	2	5	3	228	0	0	1
260.41	0.75	440	258.41	2	5	1	111	0	0	1
263.67	0.75	441	261.66	2	5	2	304	0	0	1
267.43	0.75	442	265.42	2	5	1	112	0	0	1
271.18	0.75	443	269.18	2	5	4	164	0	0	1
274.69	0.75	444	272.68	2	5	5	191	1	0.56649	1
278.47	0.75	445	276.47	2	5	2	301	0	0	1
281.74	0.75	446	279.74	2	5	3	236	0	0	1
285.51	0.75	447	283.5	2	5	1	107	1	0.43709	1
289.29	0.75	448	287.29	2	5	4	162	0	0	1
292.8	0.75	449	290.8	2	5	6	245	1	0.48174	1
296.09	0.75	450	294.08	2	5	1	107	0	0	1
299.85	0.75	451	297.84	2	5	6	244	0	0	1
303.86	0.75	452	301.85	2	5	3	234	0	0	1
307.11	0.75	453	305.11	2	5	6	241	0	0	1
310.87	0.75	454	308.86	2	5	5	209	0	0	1
314.63	0.75	455	312.62	2	5	4	162	0	0	1
317.65	0.75	456	315.65	2	5	5	207	0	0	1
321.66	0.75	457	319.66	2	5	3	236	0	0	1
324.67	0.75	458	322.66	2	5	4	184	0	0	1
327.93	0.75	459	325.92	2	5	3	233	0	0	1
331.18	0.75	460	329.18	2	5	5	209	0	0	1
334.69	0.75	461	332.68	2	5	4	164	1	0.45725	1
337.73	0.75	462	335.72	2	5	1	111	0	0	1
341.74	0.75	463	339.73	2	5	2	308	0	0	1
345.75	0.75	464	343.74	2	5	4	177	0	0	1
349.51	0.75	465	347.5	2	5	1	116	0	0	1
353.03	0.75	466	351.02	2	5	2	301	0	0	1
357.04	0.75	467	355.03	2	5	1	119	0	0	1
361.04	0.75	468	359.04	2	5	2	307	0	0	1
