onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0128	0.75	95	4.0036	2	2	3	234	0	0	1
9.7814	0.75	96	7.7766	2	2	5	205	0	0	1
12.791	0.75	97	10.787	2	2	6	245	0	0	1
16.556	0.75	98	14.549	2	2	2	307	0	0	1
20.314	0.75	99	18.309	2	2	6	243	0	0	1
23.828	0.75	100	21.821	2	2	4	164	0	0	1
27.334	0.75	101	25.33	2	2	5	209	0	0	1
31.094	0.75	102	29.088	2	2	2	308	0	0	1
35.098	0.75	103	33.093	2	2	4	184	1	0.5628	1
38.386	0.75	104	36.379	2	2	2	304	0	0	1
41.39	0.75	105	39.385	2	2	6	241	1	0.60956	1
44.44	0.75	106	42.432	2	2	2	305	1	0.75275	1
47.695	0.75	107	45.687	2	2	5	207	0	0	1
50.699	0.75	108	48.694	2	2	3	236	0	0	1
53.956	0.75	109	51.951	2	2	4	162	0	0	1
57.717	0.75	110	55.712	2	2	3	226	0	0	1
61.722	0.75	111	59.717	2	2	5	191	0	0	1
64.731	0.75	112	62.727	2	2	4	177	0	0	1
68.744	0.75	113	66.737	2	2	1	119	0	0	1
72.499	0.75	114	70.494	2	2	6	244	0	0	1
75.511	0.75	115	73.504	2	2	1	114	0	0	1
79.538	0.75	116	77.529	2	2	2	301	1	0.6315	1
82.576	0.75	117	80.569	2	2	3	233	0	0	1
85.581	0.75	118	83.575	2	2	1	107	0	0	1
89.591	0.75	119	87.584	2	2	2	304	0	0	1
93.096	0.75	120	91.091	2	2	5	209	0	0	1
96.859	0.75	121	94.853	2	2	2	305	0	0	1
100.37	0.75	122	98.362	2	2	1	116	0	0	1
104.13	0.75	123	102.12	2	2	3	233	0	0	1
107.13	0.75	124	105.13	2	2	5	205	1	0.56221	1
110.42	0.75	125	108.42	2	2	1	114	0	0	1
113.44	0.75	126	111.43	2	2	4	184	0	0	1
116.69	0.75	127	114.69	2	2	5	207	0	0	1
119.7	0.75	128	117.7	2	2	6	244	0	0	1
122.96	0.75	129	120.96	2	2	1	116	0	0	1
126.72	0.75	130	124.72	2	2	6	243	0	0	1
129.98	0.75	131	127.97	2	2	3	236	0	0	1
133.74	0.75	132	131.73	2	2	1	111	0	0	1
137.75	0.75	133	135.74	2	2	3	234	1	0.54099	1
140.78	0.75	134	138.78	2	2	4	168	0	0	1
143.79	0.75	135	141.79	2	2	2	302	0	0	1
147.56	0.75	136	145.56	2	2	4	162	0	0	1
151.32	0.75	137	149.32	2	2	6	242	0	0	1
155.33	0.75	138	153.32	2	2	5	193	0	0	1
159.34	0.75	139	157.33	2	2	3	228	1	0.55235	1
162.87	0.75	140	160.86	2	2	4	177	0	0	1
166.88	0.75	141	164.87	2	2	6	245	0	0	1
170.89	0.75	142	168.89	2	2	1	112	0	0	1
207.43	0.75	143	205.43	2	2	6	243	0	0	1
210.44	0.75	144	208.43	2	2	2	308	1	0.74219	1
214.2	0.75	145	212.19	2	2	1	107	0	0	1
218.22	0.75	146	216.21	2	2	2	307	0	0	1
221.98	0.75	147	219.97	2	2	5	205	0	0	1
225.74	0.75	148	223.73	2	2	3	226	0	0	1
229	0.75	149	226.99	2	2	4	168	1	0.56782	1
232.78	0.75	150	230.78	2	2	1	111	0	0	1
236.79	0.75	151	234.79	2	2	3	233	0	0	1
239.8	0.75	152	237.79	2	2	2	301	0	0	1
243.56	0.75	153	241.55	2	2	6	242	0	0	1
246.81	0.75	154	244.81	2	2	5	191	0	0	1
249.82	0.75	155	247.81	2	2	4	177	0	0	1
253.59	0.75	156	251.59	2	2	5	207	0	0	1
256.6	0.75	157	254.59	2	2	1	119	0	0	1
259.86	0.75	158	257.85	2	2	4	164	0	0	1
263.36	0.75	159	261.36	2	2	2	307	1	0.57796	1
267.15	0.75	160	265.14	2	2	3	228	0	0	1
270.4	0.75	161	268.4	2	2	6	244	0	0	1
274.16	0.75	162	272.16	2	2	3	234	0	0	1
278.17	0.75	163	276.17	2	2	4	184	0	0	1
281.43	0.75	164	279.43	2	2	1	112	0	0	1
285.44	0.75	165	283.44	2	2	5	193	0	0	1
288.71	0.75	166	286.71	2	2	6	241	1	0.56797	1
292.5	0.75	167	290.49	2	2	2	302	0	0	1
296.5	0.75	168	294.5	2	2	5	209	0	0	1
299.76	0.75	169	297.76	2	2	3	233	0	0	1
303.52	0.75	170	301.52	2	2	1	114	1	0.50388	1
306.56	0.75	171	304.56	2	2	2	304	0	0	1
310.57	0.75	172	308.56	2	2	5	191	0	0	1
314.32	0.75	173	312.32	2	2	6	243	0	0	1
318.08	0.75	174	316.08	2	2	3	226	0	0	1
321.35	0.75	175	319.34	2	2	5	205	0	0	1
325.12	0.75	176	323.12	2	2	4	164	0	0	1
329.13	0.75	177	327.13	2	2	2	308	0	0	1
332.64	0.75	178	330.64	2	2	6	242	0	0	1
336.4	0.75	179	334.39	2	2	3	236	0	0	1
340.41	0.75	180	338.4	2	2	2	305	1	0.46411	1
343.69	0.75	181	341.68	2	2	3	228	0	0	1
346.7	0.75	182	344.69	2	2	4	168	0	0	1
349.96	0.75	183	347.95	2	2	1	119	1	0.52014	1
353.25	0.75	184	351.24	2	2	6	245	1	0.48456	1
356.53	0.75	185	354.52	2	2	4	162	0	0	1
359.55	0.75	186	357.54	2	2	5	193	0	0	1
363.06	0.75	187	361.05	2	2	6	241	0	0	1
366.82	0.75	188	364.81	2	2	1	116	0	0	1
