onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
8.4365	5.5	1	n/a	1	1	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.44	5.5	2	n/a	1	3	242	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.173	5.5	3	n/a	1	4	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.836	5.5	4	n/a	1	2	207	n/a	5	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
51.712	5.5	5	n/a	1	3	111	n/a	1	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.505	5.5	6	n/a	1	5	304	n/a	2	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.472	5.5	7	n/a	1	2	236	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
80.859	5.5	8	n/a	1	3	301	n/a	2	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90.767	5.5	9	n/a	1	1	205	n/a	5	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
99.297	5.5	10	n/a	1	2	241	n/a	6	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.25	5.5	11	n/a	1	7	164	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.31	5.5	12	n/a	1	3	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.02	5.5	13	n/a	1	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
142.49	5.5	14	n/a	1	4	244	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
152.05	5.5	15	n/a	1	1	431	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
162.36	5.5	16	n/a	1	5	462	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
172.95	5.5	17	n/a	1	7	243	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.3	5.5	18	n/a	1	1	308	n/a	2	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
192.67	5.5	19	n/a	1	6	464	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
203.72	5.5	20	n/a	1	7	465	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
214.53	5.5	21	n/a	1	2	207	n/a	5	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
227.85	5.5	22	n/a	1	5	304	n/a	2	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
270.69	5.5	23	n/a	1	1	112	n/a	1	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
280.44	5.5	24	n/a	1	8	184	n/a	4	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
289.1	5.5	25	n/a	1	2	236	n/a	3	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
298.34	5.5	26	n/a	1	4	226	n/a	3	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.31	5.5	27	n/a	1	1	308	n/a	2	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
317.46	5.5	28	n/a	1	3	301	n/a	2	n/a	n/a	4	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
326.25	5.5	29	n/a	1	2	116	n/a	1	n/a	n/a	3	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
335.02	5.5	30	n/a	1	7	307	n/a	2	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
344.91	5.5	31	n/a	1	6	233	n/a	3	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
353.61	5.5	32	n/a	1	8	119	n/a	1	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
366.32	5.5	33	n/a	1	2	241	n/a	6	n/a	n/a	1	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
375.04	5.5	34	n/a	1	5	168	n/a	4	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
383.43	5.5	35	n/a	1	4	433	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
392.43	5.5	36	n/a	1	8	119	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
400.96	5.5	37	n/a	1	5	107	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
409.84	5.5	38	n/a	1	7	243	n/a	6	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
419.81	5.5	39	n/a	1	4	226	n/a	3	n/a	n/a	2	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
429.49	5.5	40	n/a	1	1	431	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
438.57	5.5	41	n/a	1	6	191	n/a	5	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
449.11	5.5	42	n/a	1	5	462	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
457.85	5.5	43	n/a	1	1	205	n/a	5	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	1	13.937	1	1	n/a	433	n/a	7	4	n/a	5	0	1	2	0	2	1.1643	1	n/a	0	n/a
n/a	n/a	2	27.94	1	3	n/a	207	n/a	5	2	n/a	4	0	1	2	0	2	1.2694	1	1	1	1.1532
n/a	n/a	3	37.673	1	4	n/a	431	n/a	7	1	n/a	5	0	1	2	0	1	1.6358	1	1	1	1.2207
n/a	n/a	4	47.336	1	2	n/a	437	n/a	7	2	n/a	5	1	1	2	1	1	1.6467	1	0	1	0.92176
n/a	n/a	5	57.212	1	3	n/a	205	n/a	5	1	n/a	3	0	1	2	0	2	1.2373	1	1	1	0.74454
n/a	n/a	6	67.005	1	5	n/a	307	n/a	2	7	n/a	1	0	1	2	0	2	1.1427	1	0	1	1.5086
n/a	n/a	7	76.972	1	2	n/a	111	n/a	1	3	n/a	2	0	1	2	0	2	1.0804	1	1	1	1.0015
n/a	n/a	8	86.359	1	3	n/a	242	n/a	6	3	n/a	3	0	1	2	0	2	1.2787	1	0	1	0.82937
n/a	n/a	9	96.267	1	1	n/a	112	n/a	1	1	n/a	1	0	1	2	0	2	1.028	1	1	2	0.69764
n/a	n/a	10	104.8	1	2	n/a	233	n/a	3	6	n/a	1	0	1	2	0	2	1.3512	1	1	1	0.80245
n/a	n/a	11	113.75	1	7	n/a	112	n/a	1	1	n/a	1	0	1	2	0	1	1.2786	1	1	1	0.82322
n/a	n/a	12	128.81	1	3	n/a	242	n/a	6	3	n/a	3	1	-1	2	0	1	1.3306	0	0	2	1.0733
n/a	n/a	13	138.52	1	2	n/a	116	n/a	1	2	n/a	3	1	-1	2	0	2	1.5142	0	0	1	0.64071
n/a	n/a	14	147.99	1	4	n/a	433	n/a	7	4	n/a	5	0	-1	2	0	2	1.4561	1	0	1	0.80105
n/a	n/a	15	157.55	1	1	n/a	112	n/a	1	1	n/a	1	1	-1	2	0	1	1.4147	0	0	1	1.09
n/a	n/a	16	167.86	1	5	n/a	209	n/a	5	5	n/a	1	1	-1	2	1	2	1.7098	1	1	2	1.0701
n/a	n/a	17	178.45	1	7	n/a	465	n/a	8	7	n/a	5	0	-1	2	0	1	1.6978	1	0	1	0.85522
n/a	n/a	18	188.8	1	1	n/a	236	n/a	3	2	n/a	2	0	-1	1.75	0	1	1.2362	1	1	2	0.78175
n/a	n/a	19	198.17	1	6	n/a	107	n/a	1	5	n/a	3	0	-1	1.5	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	20	209.22	1	7	n/a	228	n/a	3	8	n/a	4	0	-1	1.5	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	21	220.03	1	2	n/a	162	n/a	4	3	n/a	1	0	-1	1.5	0	2	0.8812	1	1	1	0.65581
n/a	n/a	22	233.35	1	5	n/a	107	n/a	1	5	n/a	3	1	1	1.5	0	1	0.98171	0	0	1	0.88624
n/a	n/a	23	276.19	1	1	n/a	431	n/a	7	1	n/a	5	1	1	1.5	0	2	1.3259	0	0	1	1.6218
n/a	n/a	24	285.94	1	8	n/a	305	n/a	2	8	n/a	2	1	1	1.5	1	1	1.0235	1	0	1	0.82816
n/a	n/a	25	294.6	1	2	n/a	437	n/a	7	2	n/a	5	1	1	1.5	0	2	1.3565	0	1	1	0.58162
n/a	n/a	26	303.84	1	4	n/a	244	n/a	6	4	n/a	3	1	1	1.5	1	1	0.95101	1	0	1	0.71445
