onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0097	0.75	1	4.0036	2	1	5	191	0	0	1
9.5213	0.75	2	7.511	2	1	1	111	0	0	1
13.275	0.75	3	11.269	2	1	6	244	0	0	1
17.287	0.75	4	15.278	2	1	1	112	0	0	1
21.043	0.75	5	19.038	2	1	6	241	0	0	1
24.315	0.75	6	22.305	2	1	2	301	0	0	1
27.57	0.75	7	25.563	2	1	5	193	1	0.35335	1
31.105	0.75	8	29.099	2	1	6	242	0	0	1
34.114	0.75	9	32.109	2	1	4	168	0	0	1
37.123	0.75	10	35.114	2	1	2	304	1	0.41132	1
40.909	0.75	11	38.903	2	1	3	234	0	0	1
44.669	0.75	12	42.661	2	1	4	164	0	0	1
48.425	0.75	13	46.42	2	1	5	205	0	0	1
52.439	0.75	14	50.434	2	1	4	162	0	0	1
56.198	0.75	15	54.191	2	1	1	114	0	0	1
59.214	0.75	16	57.209	2	1	3	226	0	0	1
62.973	0.75	17	60.968	2	1	5	207	0	0	1
65.981	0.75	18	63.973	2	1	3	233	1	0.34848	1
69.517	0.75	19	67.509	2	1	1	107	0	0	1
73.276	0.75	20	71.271	2	1	3	228	0	0	1
77.04	0.75	21	75.033	2	1	2	304	0	0	1
80.043	0.75	22	78.039	2	1	4	177	0	0	1
84.051	0.75	23	82.044	2	1	2	305	0	0	1
88.057	0.75	24	86.052	2	1	6	243	0	0	1
91.317	0.75	25	89.312	2	1	5	205	0	0	1
94.338	0.75	26	92.333	2	1	3	228	0	0	1
98.35	0.75	27	96.345	2	1	4	184	0	0	1
101.61	0.75	28	99.605	2	1	3	236	0	0	1
104.87	0.75	29	102.86	2	1	6	243	1	0.44741	1
108.65	0.75	30	106.64	2	1	5	207	1	0.54684	1
111.69	0.75	31	109.68	2	1	1	111	0	0	1
114.69	0.75	32	112.69	2	1	6	245	0	0	1
118.45	0.75	33	116.45	2	1	2	301	0	0	1
122.46	0.75	34	120.45	2	1	5	209	0	0	1
125.47	0.75	35	123.46	2	1	6	242	0	0	1
128.74	0.75	36	126.73	2	1	4	168	1	0.40691	1
132.28	0.75	37	130.27	2	1	2	308	0	0	1
135.78	0.75	38	133.78	2	1	6	241	0	0	1
139.04	0.75	39	137.03	2	1	5	191	0	0	1
142.3	0.75	40	140.3	2	1	4	162	0	0	1
146.32	0.75	41	144.31	2	1	1	119	0	0	1
150.33	0.75	42	148.32	2	1	4	164	0	0	1
153.58	0.75	43	151.57	2	1	2	307	0	0	1
156.59	0.75	44	154.58	2	1	3	233	0	0	1
160.35	0.75	45	158.34	2	1	1	107	0	0	1
163.37	0.75	46	161.36	2	1	2	302	0	0	1
167.38	0.75	47	165.37	2	1	1	116	0	0	1
170.39	0.75	48	168.38	2	1	3	234	1	0.33757	1
207.52	0.75	49	205.5	2	1	4	164	0	0	1
211.52	0.75	50	209.51	2	1	6	244	0	0	1
215.53	0.75	51	213.52	2	1	3	226	0	0	1
219.28	0.75	52	217.28	2	1	5	207	0	0	1
222.3	0.75	53	220.29	2	1	1	112	0	0	1
226.05	0.75	54	224.05	2	1	3	226	0	0	1
229.06	0.75	55	227.06	2	1	1	116	0	0	1
232.33	0.75	56	230.33	2	1	4	162	0	0	1
236.09	0.75	57	234.09	2	1	5	191	0	0	1
239.35	0.75	58	237.35	2	1	4	177	0	0	1
242.36	0.75	59	240.35	2	1	5	193	0	0	1
246.37	0.75	60	244.36	2	1	4	184	0	0	1
249.87	0.75	61	247.87	2	1	5	209	1	0.88057	1
252.89	0.75	62	250.87	2	1	2	307	1	0.97272	1
256.39	0.75	63	254.38	2	1	3	228	0	0	1
259.65	0.75	64	257.64	2	1	2	305	0	0	1
262.65	0.75	65	260.64	2	1	1	114	0	0	1
266.42	0.75	66	264.42	2	1	2	304	0	0	1
269.68	0.75	67	267.67	2	1	3	236	1	0.57852	1
273.72	0.75	68	271.71	2	1	2	308	0	0	1
276.72	0.75	69	274.72	2	1	6	241	0	0	1
280.48	0.75	70	278.47	2	1	1	112	0	0	1
284.24	0.75	71	282.23	2	1	6	245	0	0	1
287.5	0.75	72	285.49	2	1	1	119	0	0	1
291.25	0.75	73	289.25	2	1	5	209	0	0	1
294.51	0.75	74	292.51	2	1	6	242	1	0.40082	1
298.05	0.75	75	296.04	2	1	2	305	0	0	1
301.57	0.75	76	299.56	2	1	1	114	0	0	1
304.58	0.75	77	302.57	2	1	5	193	0	0	1
307.84	0.75	78	305.83	2	1	3	233	1	0.3434	1
311.87	0.75	79	309.86	2	1	5	191	0	0	1
315.63	0.75	80	313.62	2	1	2	301	0	0	1
319.63	0.75	81	317.63	2	1	4	177	0	0	1
323.4	0.75	82	321.39	2	1	2	302	0	0	1
327.16	0.75	83	325.15	2	1	6	245	0	0	1
331.17	0.75	84	329.16	2	1	3	234	0	0	1
334.68	0.75	85	332.67	2	1	1	107	0	0	1
338.45	0.75	86	336.44	2	1	2	302	1	0.53156	1
341.49	0.75	87	339.48	2	1	5	205	0	0	1
345.25	0.75	88	343.24	2	1	6	244	0	0	1
349.01	0.75	89	347	2	1	4	184	1	0.37369	1
352.3	0.75	90	350.29	2	1	6	243	0	0	1
356.06	0.75	91	354.05	2	1	1	111	0	0	1
359.32	0.75	92	357.31	2	1	4	162	0	0	1
362.57	0.75	93	360.57	2	1	3	236	0	0	1
366.58	0.75	94	364.57	2	1	4	168	0	0	1
