onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0135	0.75	95	4.0036	2	2	3	234	0	0	1
9.781	0.75	96	7.7756	2	2	5	205	0	0	1
12.788	0.75	97	10.783	2	2	6	245	0	0	1
16.55	0.75	98	14.541	2	2	2	307	0	0	1
20.307	0.75	99	18.301	2	2	6	243	0	0	1
23.815	0.75	100	21.808	2	2	4	164	0	0	1
27.321	0.75	101	25.315	2	2	5	209	0	0	1
31.084	0.75	102	29.076	2	2	2	308	0	0	1
35.093	0.75	103	33.088	2	2	4	184	1	0.426	1
38.382	0.75	104	36.375	2	2	2	304	0	0	1
41.387	0.75	105	39.382	2	2	6	241	1	0.71885	1
44.432	0.75	106	42.424	2	2	2	305	1	0.47407	1
47.714	0.75	107	45.709	2	2	5	207	0	0	1
50.719	0.75	108	48.714	2	2	3	236	0	0	1
53.979	0.75	109	51.974	2	2	4	162	0	0	1
57.737	0.75	110	55.732	2	2	3	226	0	0	1
61.749	0.75	111	59.744	2	2	5	191	0	0	1
64.758	0.75	112	62.754	2	2	4	177	0	0	1
68.77	0.75	113	66.762	2	2	1	119	0	0	1
72.527	0.75	114	70.522	2	2	6	244	0	0	1
75.538	0.75	115	73.531	2	2	1	114	0	0	1
79.56	0.75	116	77.552	2	2	2	301	1	0.49949	1
82.595	0.75	117	80.588	2	2	3	233	0	0	1
85.602	0.75	118	83.594	2	2	1	107	0	0	1
89.614	0.75	119	87.605	2	2	2	304	0	0	1
93.121	0.75	120	91.116	2	2	5	209	0	0	1
96.881	0.75	121	94.874	2	2	2	305	0	0	1
100.39	0.75	122	98.383	2	2	1	116	0	0	1
104.15	0.75	123	102.14	2	2	3	233	0	0	1
107.16	0.75	124	105.15	2	2	5	205	1	0.38499	1
110.45	0.75	125	108.44	2	2	1	114	0	0	1
113.46	0.75	126	111.46	2	2	4	184	0	0	1
116.72	0.75	127	114.71	2	2	5	207	0	0	1
119.72	0.75	128	117.72	2	2	6	244	0	0	1
122.99	0.75	129	120.98	2	2	1	116	0	0	1
126.74	0.75	130	124.74	2	2	6	243	0	0	1
130	0.75	131	128	2	2	3	236	0	0	1
133.76	0.75	132	131.76	2	2	1	111	0	0	1
137.77	0.75	133	135.76	2	2	3	234	1	0.34803	1
140.81	0.75	134	138.8	2	2	4	168	0	0	1
143.81	0.75	135	141.81	2	2	2	302	0	0	1
147.59	0.75	136	145.58	2	2	4	162	0	0	1
151.35	0.75	137	149.35	2	2	6	242	0	0	1
155.36	0.75	138	153.35	2	2	5	193	0	0	1
159.37	0.75	139	157.37	2	2	3	228	1	0.41661	1
162.9	0.75	140	160.9	2	2	4	177	0	0	1
166.91	0.75	141	164.91	2	2	6	245	0	0	1
170.93	0.75	142	168.92	2	2	1	112	0	0	1
207.12	0.75	143	205.11	2	2	6	243	0	0	1
210.13	0.75	144	208.12	2	2	2	308	1	0.93751	1
213.89	0.75	145	211.88	2	2	1	107	0	0	1
217.91	0.75	146	215.9	2	2	2	307	0	0	1
221.66	0.75	147	219.66	2	2	5	205	0	0	1
225.43	0.75	148	223.42	2	2	3	226	0	0	1
228.68	0.75	149	226.68	2	2	4	168	1	0.552	1
232.47	0.75	150	230.46	2	2	1	111	0	0	1
236.48	0.75	151	234.47	2	2	3	233	0	0	1
239.49	0.75	152	237.48	2	2	2	301	0	0	1
243.24	0.75	153	241.24	2	2	6	242	0	0	1
246.5	0.75	154	244.49	2	2	5	191	0	0	1
249.51	0.75	155	247.5	2	2	4	177	0	0	1
253.28	0.75	156	251.28	2	2	5	207	0	0	1
256.3	0.75	157	254.29	2	2	1	119	0	0	1
259.55	0.75	158	257.55	2	2	4	164	0	0	1
263.06	0.75	159	261.05	2	2	2	307	1	0.98912	1
266.82	0.75	160	264.81	2	2	3	228	0	0	1
270.07	0.75	161	268.06	2	2	6	244	0	0	1
273.83	0.75	162	271.82	2	2	3	234	0	0	1
277.84	0.75	163	275.83	2	2	4	184	0	0	1
281.1	0.75	164	279.09	2	2	1	112	0	0	1
285.11	0.75	165	283.1	2	2	5	193	0	0	1
288.38	0.75	166	286.38	2	2	6	241	1	0.56229	1
292.17	0.75	167	290.16	2	2	2	302	0	0	1
296.17	0.75	168	294.17	2	2	5	209	0	0	1
299.44	0.75	169	297.43	2	2	3	233	0	0	1
303.19	0.75	170	301.19	2	2	1	114	1	0.67799	1
306.23	0.75	171	304.23	2	2	2	304	0	0	1
310.24	0.75	172	308.23	2	2	5	191	0	0	1
314	0.75	173	312	2	2	6	243	0	0	1
317.76	0.75	174	315.76	2	2	3	226	0	0	1
321.02	0.75	175	319.01	2	2	5	205	0	0	1
324.79	0.75	176	322.79	2	2	4	164	0	0	1
328.8	0.75	177	326.79	2	2	2	308	0	0	1
332.31	0.75	178	330.3	2	2	6	242	0	0	1
336.07	0.75	179	334.06	2	2	3	236	0	0	1
340.08	0.75	180	338.07	2	2	2	305	1	0.61705	1
343.36	0.75	181	341.36	2	2	3	228	0	0	1
346.37	0.75	182	344.37	2	2	4	168	0	0	1
349.63	0.75	183	347.63	2	2	1	119	1	0.4996	1
352.92	0.75	184	350.91	2	2	6	245	1	0	0
356.18	0.75	185	354.17	2	2	4	162	0	0	1
359.2	0.75	186	357.19	2	2	5	193	0	0	1
362.71	0.75	187	360.7	2	2	6	241	0	0	1
366.47	0.75	188	364.47	2	2	1	116	0	0	1
