onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0142	0.75	189	4.004	2	3	4	162	0	0	1
9.2688	0.75	190	7.2633	2	3	6	242	0	0	1
13.274	0.75	191	11.269	2	3	2	302	0	0	1
17.285	0.75	192	15.28	2	3	6	244	0	0	1
20.29	0.75	193	18.286	2	3	4	177	0	0	1
23.299	0.75	194	21.294	2	3	6	241	0	0	1
26.31	0.75	195	24.303	2	3	3	233	0	0	1
29.33	0.75	196	27.323	2	3	1	112	1	0.44834	1
33.113	0.75	197	31.107	2	3	3	234	0	0	1
36.118	0.75	198	34.113	2	3	6	243	0	0	1
39.376	0.75	199	37.369	2	3	1	119	0	0	1
43.133	0.75	200	41.128	2	3	5	207	0	0	1
46.393	0.75	201	44.388	2	3	4	168	0	0	1
50.155	0.75	202	48.149	2	3	5	193	0	0	1
53.908	0.75	203	51.903	2	3	3	228	0	0	1
56.919	0.75	204	54.912	2	3	1	116	1	0.49347	1
59.953	0.75	205	57.948	2	3	5	209	0	0	1
63.481	0.75	206	61.473	2	3	2	304	1	0	0
68.754	0.75	207	66.745	2	3	6	243	0	0	1
71.76	0.75	208	69.754	2	3	5	205	1	0.36902	1
74.8	0.75	209	72.792	2	3	2	307	0	0	1
78.557	0.75	210	76.552	2	3	3	226	0	0	1
82.317	0.75	211	80.312	2	3	4	184	0	0	1
86.335	0.75	212	84.326	2	3	1	114	0	0	1
90.338	0.75	213	88.333	2	3	3	228	0	0	1
93.347	0.75	214	91.342	2	3	6	245	0	0	1
97.111	0.75	215	95.104	2	3	2	305	0	0	1
100.88	0.75	216	98.877	2	3	3	226	0	0	1
104.39	0.75	217	102.38	2	3	6	242	0	0	1
108.15	0.75	218	106.14	2	3	2	308	0	0	1
111.15	0.75	219	109.15	2	3	3	236	0	0	1
115.17	0.75	220	113.16	2	3	1	107	1	0.43723	1
118.46	0.75	221	116.45	2	3	4	164	0	0	1
122.47	0.75	222	120.46	2	3	2	304	0	0	1
126.48	0.75	223	124.47	2	3	1	111	0	0	1
129.98	0.75	224	127.98	2	3	5	193	1	0.44764	1
133.27	0.75	225	131.27	2	3	3	233	0	0	1
137.05	0.75	226	135.04	2	3	1	112	0	0	1
140.05	0.75	227	138.05	2	3	4	177	0	0	1
143.06	0.75	228	141.05	2	3	1	114	0	0	1
146.82	0.75	229	144.81	2	3	2	302	0	0	1
150.58	0.75	230	148.57	2	3	4	184	0	0	1
154.59	0.75	231	152.58	2	3	2	301	0	0	1
157.59	0.75	232	155.59	2	3	5	207	1	0.41543	1
161.13	0.75	233	159.12	2	3	4	168	0	0	1
165.14	0.75	234	163.13	2	3	5	191	0	0	1
168.4	0.75	235	166.39	2	3	6	241	0	0	1
171.93	0.75	236	169.92	2	3	5	205	0	0	1
208.61	0.75	237	206.61	2	3	3	236	0	0	1
212.37	0.75	238	210.37	2	3	4	177	1	0.57928	1
216.16	0.75	239	214.15	2	3	6	244	0	0	1
219.42	0.75	240	217.41	2	3	5	193	0	0	1
223.43	0.75	241	221.42	2	3	2	307	0	0	1
226.69	0.75	242	224.68	2	3	1	119	0	0	1
229.94	0.75	243	227.94	2	3	4	162	0	0	1
233.7	0.75	244	231.7	2	3	3	226	0	0	1
237.21	0.75	245	235.21	2	3	5	209	0	0	1
240.49	0.75	246	238.48	2	3	3	234	0	0	1
243.49	0.75	247	241.49	2	3	5	205	0	0	1
247.26	0.75	248	245.25	2	3	2	305	0	0	1
251.02	0.75	249	249.01	2	3	6	241	0	0	1
254.78	0.75	250	252.77	2	3	1	111	1	0.60546	1
258.07	0.75	251	256.06	2	3	3	228	0	0	1
261.33	0.75	252	259.32	2	3	6	242	0	0	1
264.33	0.75	253	262.32	2	3	4	164	0	0	1
268.34	0.75	254	266.33	2	3	2	301	0	0	1
272.1	0.75	255	270.09	2	3	5	191	0	0	1
275.12	0.75	256	273.11	2	3	1	116	1	0.42779	1
278.66	0.75	257	276.65	2	3	2	308	0	0	1
282.66	0.75	258	280.66	2	3	4	168	0	0	1
286.17	0.75	259	284.16	2	3	6	245	0	0	1
289.43	0.75	260	287.42	2	3	1	107	0	0	1
292.68	0.75	261	290.68	2	3	2	302	0	0	1
296.44	0.75	262	294.44	2	3	6	245	0	0	1
300.45	0.75	263	298.45	2	3	2	305	0	0	1
304.21	0.75	264	302.2	2	3	3	226	0	0	1
307.22	0.75	265	305.21	2	3	1	114	1	0.42747	1
310.77	0.75	266	308.76	2	3	5	209	1	0.54119	1
314.06	0.75	267	312.05	2	3	1	112	0	0	1
317.82	0.75	268	315.81	2	3	2	304	0	0	1
321.82	0.75	269	319.81	2	3	3	234	0	0	1
325.58	0.75	270	323.58	2	3	4	164	1	0.40556	1
329.62	0.75	271	327.61	2	3	1	119	0	0	1
332.87	0.75	272	330.87	2	3	6	241	0	0	1
336.13	0.75	273	334.12	2	3	1	116	0	0	1
339.13	0.75	274	337.13	2	3	6	243	0	0	1
342.14	0.75	275	340.14	2	3	3	236	0	0	1
345.92	0.75	276	343.92	2	3	6	244	0	0	1
349.18	0.75	277	347.17	2	3	4	184	0	0	1
353.19	0.75	278	351.18	2	3	5	191	0	0	1
356.19	0.75	279	354.19	2	3	4	168	0	0	1
360.21	0.75	280	358.2	2	3	3	233	1	0.49534	1
364.24	0.75	281	362.24	2	3	4	162	0	0	1
368	0.75	282	366	2	3	5	207	0	0	1
