onset	duration	trial	onsetsword	durationword	block	category	stimulus	tgttrial	tgtrt	tgtcorrect
6.0125	0.75	1	4.0037	2	1	5	191	0	0	1
9.52	0.75	2	7.5127	2	1	1	111	0	0	1
13.276	0.75	3	11.271	2	1	6	244	0	0	1
17.289	0.75	4	15.282	2	1	1	112	0	0	1
21.044	0.75	5	19.039	2	1	6	241	0	0	1
24.316	0.75	6	22.307	2	1	2	301	0	0	1
27.57	0.75	7	25.565	2	1	5	193	1	0.53571	1
31.107	0.75	8	29.103	2	1	6	242	0	0	1
34.116	0.75	9	32.111	2	1	4	168	0	0	1
37.128	0.75	10	35.12	2	1	2	304	1	0	0
40.883	0.75	11	38.878	2	1	3	234	0	0	1
44.645	0.75	12	42.637	2	1	4	164	0	0	1
48.401	0.75	13	46.396	2	1	5	205	0	0	1
52.412	0.75	14	50.407	2	1	4	162	0	0	1
56.176	0.75	15	54.168	2	1	1	114	0	0	1
59.191	0.75	16	57.186	2	1	3	226	0	0	1
62.953	0.75	17	60.948	2	1	5	207	0	0	1
65.964	0.75	18	63.956	2	1	3	233	1	0.69863	1
69.499	0.75	19	67.491	2	1	1	107	0	0	1
73.256	0.75	20	71.252	2	1	3	228	0	0	1
77.02	0.75	21	75.014	2	1	2	304	0	0.61815	0
80.056	0.75	22	78.051	2	1	4	177	0	0	1
84.069	0.75	23	82.063	2	1	2	305	0	0	1
88.076	0.75	24	86.071	2	1	6	243	0	0	1
91.337	0.75	25	89.331	2	1	5	205	0	0	1
94.358	0.75	26	92.353	2	1	3	228	0	0	1
98.37	0.75	27	96.365	2	1	4	184	0	0	1
101.62	0.75	28	99.62	2	1	3	236	0	0	1
104.88	0.75	29	102.88	2	1	6	243	1	0.4651	1
108.66	0.75	30	106.66	2	1	5	207	1	0.54633	1
111.7	0.75	31	109.69	2	1	1	111	0	0	1
114.71	0.75	32	112.7	2	1	6	245	0	0	1
118.47	0.75	33	116.47	2	1	2	301	0	0	1
122.48	0.75	34	120.48	2	1	5	209	0	0	1
125.49	0.75	35	123.48	2	1	6	242	0	0	1
128.76	0.75	36	126.76	2	1	4	168	1	0.62649	1
132.3	0.75	37	130.29	2	1	2	308	0	0	1
135.8	0.75	38	133.8	2	1	6	241	0	0	1
139.06	0.75	39	137.06	2	1	5	191	0	0	1
142.32	0.75	40	140.32	2	1	4	162	0	0	1
146.34	0.75	41	144.33	2	1	1	119	0	0	1
150.35	0.75	42	148.34	2	1	4	164	0	0	1
153.6	0.75	43	151.6	2	1	2	307	0	0	1
156.61	0.75	44	154.6	2	1	3	233	0	0	1
160.37	0.75	45	158.36	2	1	1	107	0	0.40632	0
163.42	0.75	46	161.41	2	1	2	302	0	0	1
167.43	0.75	47	165.42	2	1	1	116	0	0	1
170.43	0.75	48	168.43	2	1	3	234	1	0.49404	1
207.63	0.75	49	205.61	2	1	4	164	0	0	1
211.63	0.75	50	209.62	2	1	6	244	0	0	1
215.64	0.75	51	213.63	2	1	3	226	0	0	1
219.4	0.75	52	217.39	2	1	5	207	0	0	1
222.41	0.75	53	220.4	2	1	1	112	0	0	1
226.17	0.75	54	224.16	2	1	3	226	0	0	1
229.18	0.75	55	227.17	2	1	1	116	0	0	1
232.44	0.75	56	230.44	2	1	4	162	0	0	1
236.2	0.75	57	234.2	2	1	5	191	0	0	1
239.47	0.75	58	237.46	2	1	4	177	0	0	1
242.47	0.75	59	240.47	2	1	5	193	0	0	1
246.48	0.75	60	244.48	2	1	4	184	0	0	1
249.99	0.75	61	247.98	2	1	5	209	1	0.52084	1
253.03	0.75	62	251.02	2	1	2	307	1	0	0
256.53	0.75	63	254.53	2	1	3	228	0	0	1
259.79	0.75	64	257.78	2	1	2	305	0	0	1
262.8	0.75	65	260.79	2	1	1	114	0	0	1
266.57	0.75	66	264.56	2	1	2	304	0	0	1
269.82	0.75	67	267.82	2	1	3	236	1	0.81535	1
273.84	0.75	68	271.83	2	1	2	308	0	0	1
276.84	0.75	69	274.83	2	1	6	241	0	0	1
280.6	0.75	70	278.6	2	1	1	112	0	0	1
284.36	0.75	71	282.35	2	1	6	245	0	0	1
287.62	0.75	72	285.61	2	1	1	119	0	0	1
291.38	0.75	73	289.37	2	1	5	209	0	0	1
294.64	0.75	74	292.63	2	1	6	242	1	0	0
300.17	0.75	75	298.15	2	1	2	305	0	0	1
303.68	0.75	76	301.67	2	1	1	114	0	0	1
306.68	0.75	77	304.68	2	1	5	193	0	0	1
309.94	0.75	78	307.93	2	1	3	233	1	0.45701	1
313.97	0.75	79	311.97	2	1	5	191	0	0	1
317.74	0.75	80	315.73	2	1	2	301	0	0	1
321.74	0.75	81	319.74	2	1	4	177	0	0	1
325.5	0.75	82	323.5	2	1	2	302	0	0	1
329.27	0.75	83	327.26	2	1	6	245	0	0	1
333.27	0.75	84	331.27	2	1	3	234	0	0	1
336.78	0.75	85	334.78	2	1	1	107	0	0	1
340.55	0.75	86	338.55	2	1	2	302	1	0.49986	1
343.59	0.75	87	341.58	2	1	5	205	0	0	1
347.35	0.75	88	345.35	2	1	6	244	0	0	1
351.11	0.75	89	349.11	2	1	4	184	1	0.48982	1
354.4	0.75	90	352.39	2	1	6	243	0	0	1
358.16	0.75	91	356.15	2	1	1	111	0	0	1
361.41	0.75	92	359.41	2	1	4	162	0	0	1
364.67	0.75	93	362.67	2	1	3	236	0	0	1
368.68	0.75	94	366.67	2	1	4	168	0	0	1
